PLD (Å),LCD (Å),LCD/PLD,Sacc (m2/g),Porosity,Pore Volume (cm3/g),Qst-N2 (kJ/mol),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,LOG(DN2 - INF),LOG(DN2 - 1 bar)
19.2,21.87,1.14,8179.71,0.928,6.754,2.655,50,40,10,0,0,0,0,-2.762102354,-2.776585212
19.74,45.96,2.33,7893.33,0.94,8.045,2.5344,50,40,10,0,0,0,0,-2.611491639,-2.6736842
26.53,31.43,1.18,7770.67,0.947,9.042,2.3102,50,40,10,0,0,0,0,-2.558499522,-2.624027433
20.04,23.71,1.18,6488.39,0.893,4.267,5.3162,50,40,10,0,0,0,0,-2.989060536,-2.989528229
12.74,17.06,1.34,6055.21,0.84,2.674,6.8643,50,40,10,0,0,0,0,-3.353594053,-3.348121079
16.61,17.29,1.04,7324.48,0.89,4.064,3.9965,50,40,10,0,0,0,0,-2.929919642,-2.973924305
28.1,38.76,1.38,8185.32,0.961,11.812,1.6623,51.43,34.29,14.29,0,0,0,0,-2.491260997,-2.407988475
36.84,46.82,1.27,8316.63,0.962,12.589,1.6893,51.43,34.29,14.29,0,0,0,0,-2.386737805,-2.402122477
46.26,50.35,1.09,8025.62,0.945,9.149,2.2996,48.78,39.02,12.2,0,0,0,0,-2.508593031,-2.489016209
26.22,31.1,1.19,7356.87,0.925,6.04,3.5791,48.78,39.02,12.2,0,0,0,0,-2.785233138,-2.787858538
26.54,28.14,1.06,7346.14,0.874,3.388,5.2132,46.15,35.9,17.95,0,0,0,0,-3.064747528,-3.225175635
9.79,12.64,1.29,6150.63,0.812,2.015,5.8785,48.78,29.27,12.2,9.76,0,0,0,-3.242937406,-3.286863881
26.89,36.25,1.35,7869.69,0.958,10.777,1.8587,54.05,32.43,13.51,0,0,0,0,-2.411774056,-2.472600861
16.94,26.46,1.56,7166.14,0.915,5.146,3.2055,54.05,32.43,13.51,0,0,0,0,-2.793473829,-2.766300451
34.72,38.9,1.12,7867.5,0.964,12.548,1.7679,54.05,32.43,13.51,0,0,0,0,-2.299903807,-2.401790191
26.63,31.09,1.17,7331.99,0.927,6.035,3.6513,54.05,32.43,13.51,0,0,0,0,-2.825421162,-2.742535216
26.98,35.7,1.32,7992.87,0.955,10.286,2.0083,52.5,35,12.5,0,0,0,0,-2.512968082,-2.47420434
18.69,27.28,1.46,7001.62,0.91,4.9,3.5815,52.5,35,12.5,0,0,0,0,-2.838079111,-2.848873258
27.35,31.23,1.14,7570.05,0.948,8.904,2.3061,52.5,35,12.5,0,0,0,0,-2.569457122,-2.553475877
35.33,37.16,1.05,7930.27,0.962,12.019,1.8297,52.5,35,12.5,0,0,0,0,-2.351357124,-2.369879118
12.93,16.53,1.28,6609.55,0.844,2.636,6.3722,52.5,35,12.5,0,0,0,0,-3.361648883,-3.298707305
24.31,25.38,1.04,7445.91,0.925,6.181,3.0286,52.5,35,12.5,0,0,0,0,-2.793129799,-2.74609083
19.98,26.11,1.31,7940.28,0.943,8.324,2.4245,52.5,35,12.5,0,0,0,0,-2.534483909,-2.56199231
26.35,33.75,1.28,7581.22,0.952,9.034,1.9311,46.15,25.64,17.95,10.26,0,0,0,-2.483685067,-2.532941993
18.05,18.7,1.04,6689.29,0.883,3.403,3.8483,46.15,25.64,17.95,10.26,0,0,0,-3.004648119,-3.001660192
39.87,55.46,1.39,7701.59,0.967,13.444,1.8033,51.28,30.77,12.82,5.13,0,0,0,-2.206694896,-2.204238052
28.08,36.82,1.31,7663.16,0.959,10.871,1.8266,51.28,30.77,12.82,5.13,0,0,0,-2.448124485,-2.395157034
19.3,28.27,1.47,6886.14,0.918,5.203,3.3222,51.28,30.77,12.82,5.13,0,0,0,-2.775951692,-2.744401153
56.59,58.13,1.03,7695.23,0.963,12.402,1.6585,51.28,30.77,12.82,5.13,0,0,0,-2.294000928,-2.338354208
25.07,28.46,1.13,7703.4,0.951,9.121,2.08,51.28,30.77,12.82,5.13,0,0,0,-2.568408468,-2.639798183
15.16,22.1,1.46,7162.93,0.902,4.323,3.7739,51.28,30.77,12.82,5.13,0,0,0,-2.874260626,-2.932557172
32.76,39.95,1.22,7716.65,0.958,10.832,1.8833,51.28,30.77,12.82,5.13,0,0,0,-2.378075016,-2.440843001
39.77,55.15,1.39,7724.66,0.969,14.681,1.5577,51.43,28.57,20,0,0,0,0,-2.214678879,-2.227970057
60.32,62.06,1.03,7708.97,0.967,13.683,1.4933,51.43,28.57,20,0,0,0,0,-2.216466556,-2.302398613
30.27,34.56,1.14,7664.85,0.958,10.607,1.8571,51.43,28.57,20,0,0,0,0,-2.438324694,-2.503426384
21.43,27.53,1.28,6723.13,0.916,5.071,3.9291,51.43,28.57,20,0,0,0,0,-2.779707854,-2.829760227
13.11,19.48,1.49,6405.28,0.874,3.226,5.1115,51.43,28.57,20,0,0,0,0,-3.200334035,-3.095689467
13.11,13.86,1.06,6117.67,0.831,2.301,6.0692,51.43,28.57,20,0,0,0,0,-3.333035545,-3.309884923
31.43,42.33,1.35,7312.01,0.952,9.48,2.141,51.43,28.57,20,0,0,0,0,-2.442735671,-2.483440839
35.46,39.8,1.12,7734.84,0.961,11.805,1.674,51.43,28.57,20,0,0,0,0,-2.430579536,-2.38028795
21.96,32.14,1.46,7256.49,0.922,5.661,3.2265,51.43,28.57,20,0,0,0,0,-2.753629378,-2.761100755
26.25,27.28,1.04,7380.98,0.939,7.294,2.4886,51.43,28.57,20,0,0,0,0,-2.662636663,-2.71136814
31.03,41.95,1.35,7139.18,0.948,8.767,2.4578,48.28,31.03,13.79,6.9,0,0,0,-2.430224289,-2.516776
19.9,25.49,1.28,7557.22,0.932,6.507,2.5686,48.28,31.03,13.79,6.9,0,0,0,-2.808356527,-2.699387694
16.87,21.66,1.28,7573.95,0.924,5.881,2.779,48.28,31.03,13.79,6.9,0,0,0,-2.791173823,-2.809721043
27.59,38.91,1.41,6971.34,0.93,6.209,2.8669,48.28,31.03,13.79,6.9,0,0,0,-2.736871185,-2.690055185
24.12,53.26,2.21,7542.24,0.942,7.607,2.4111,48.28,31.03,13.79,6.9,0,0,0,-2.676250525,-2.614262818
26.35,30.79,1.17,7069.44,0.944,7.949,2.4305,48.28,31.03,13.79,6.9,0,0,0,-2.608749157,-2.536513154
19.48,23.23,1.19,6467.42,0.888,3.738,5.3928,48.28,31.03,13.79,6.9,0,0,0,-2.900957811,-3.008929547
11.38,16.55,1.45,6259.34,0.832,2.334,6.7938,48.28,31.03,13.79,6.9,0,0,0,-3.271951782,-3.318913345
16.16,20.58,1.27,7097.71,0.909,4.717,3.0867,48.28,31.03,13.79,6.9,0,0,0,-2.78563183,-2.886090136
28.45,37.21,1.31,7586.82,0.959,10.935,1.7993,54.05,27.03,13.51,5.41,0,0,0,-2.381857482,-2.428912164
34.79,39.97,1.15,7649.75,0.958,10.917,1.8349,54.05,27.03,13.51,5.41,0,0,0,-2.376876853,-2.399499484
22.14,30.45,1.38,7130.27,0.916,5.218,3.4281,54.05,27.03,13.51,5.41,0,0,0,-2.719004278,-2.845511948
31.23,42.15,1.35,7074.07,0.949,8.965,2.6583,51.72,31.03,13.79,3.45,0,0,0,-2.478205827,-2.497642089
17.1,23.68,1.38,6316.4,0.896,4.232,4.3234,51.72,31.03,13.79,3.45,0,0,0,-2.941249536,-2.937014116
14.74,15.65,1.06,5521.15,0.845,2.659,5.5594,51.72,31.03,13.79,3.45,0,0,0,-3.009642081,-3.149134601
17.9,21.41,1.2,7484.09,0.926,6.051,2.8465,51.72,31.03,13.79,3.45,0,0,0,-2.763750113,-2.756124566
27.24,38.88,1.43,6971.87,0.931,6.329,3.0505,51.72,31.03,13.79,3.45,0,0,0,-2.741705323,-2.727166398
16.26,20.55,1.26,7104.33,0.911,4.809,3.2093,51.72,31.03,13.79,3.45,0,0,0,-2.889759527,-2.89571523
29.9,42.67,1.43,6740.12,0.944,7.73,3.0478,51.61,25.81,16.13,6.45,0,0,0,-2.621079368,-2.561938426
19.81,25.52,1.29,6911.69,0.927,5.736,3.1324,51.61,25.81,16.13,6.45,0,0,0,-2.756497212,-2.811436979
22.04,44.76,2.03,6573.8,0.932,6.27,3.2322,51.61,25.81,16.13,6.45,0,0,0,-2.601009416,-2.640139028
25.16,28.96,1.15,6724.67,0.94,7.063,2.9842,51.61,25.81,16.13,6.45,0,0,0,-2.652168199,-2.653350437
17.88,23.43,1.31,5683.86,0.879,3.304,6.3953,51.61,25.81,16.13,6.45,0,0,0,-3.05132427,-3.10261038
10.8,15.86,1.47,5320.79,0.818,2.049,7.8573,51.61,25.81,16.13,6.45,0,0,0,-3.364113266,-3.374447993
19.69,40.59,2.06,6888.29,0.915,5.191,4.5347,46.51,37.21,11.63,4.65,0,0,0,-2.864556007,-2.924035195
15.39,16,1.04,5839.3,0.842,2.573,5.9989,46.51,37.21,11.63,4.65,0,0,0,-3.217555326,-3.253644949
18.27,24.33,1.33,7546.38,0.929,6.327,2.794,51.61,32.26,16.13,0,0,0,0,-2.696313384,-2.739665229
17.62,20.75,1.18,7599.22,0.92,5.754,3.0196,51.61,32.26,16.13,0,0,0,0,-2.785428081,-2.816965822
21.93,46.14,2.1,7076.73,0.934,6.92,2.9881,51.61,32.26,16.13,0,0,0,0,-2.59709843,-2.59593694
15.89,20.5,1.29,6965.73,0.905,4.575,3.422,51.61,32.26,16.13,0,0,0,0,-2.971518744,-2.896481832
17.04,22.05,1.29,7762.67,0.924,6,2.9591,50,35.29,14.71,0,0,0,0,-2.729883799,-2.77072618
19.9,45.96,2.31,7231.32,0.93,6.545,3.2335,50,35.29,14.71,0,0,0,0,-2.651169908,-2.709159355
16.04,16.93,1.06,6158.86,0.873,3.341,4.7938,50,35.29,14.71,0,0,0,0,-3.05986619,-3.130815187
15.93,20.83,1.31,7657.46,0.916,5.343,3.2973,54.05,32.43,13.51,0,0,0,0,-2.869971557,-2.790239172
20.77,22.73,1.09,3583.75,0.815,2.143,9.2162,54.05,32.43,13.51,0,0,0,0,-3.524836233,-3.64787549
16.07,17.95,1.12,7576.81,0.909,4.887,3.5457,54.05,32.43,13.51,0,0,0,0,-2.834970627,-2.852495023
26.92,39.17,1.46,6478.57,0.912,5.015,4.0338,54.05,32.43,13.51,0,0,0,0,-2.853442617,-2.9114512
21.67,45.96,2.12,6558.48,0.921,5.76,3.8034,54.05,32.43,13.51,0,0,0,0,-2.710931982,-2.813149582
16.99,22.61,1.33,7901.17,0.921,5.78,3.1332,48.65,37.84,13.51,0,0,0,0,-2.770788998,-2.768308653
17.46,19.73,1.13,7564.55,0.912,5.245,3.3498,48.65,37.84,13.51,0,0,0,0,-2.891512872,-2.857136184
24.14,30.54,1.26,7174.87,0.936,7.137,3.1263,48.65,37.84,13.51,0,0,0,0,-2.582685004,-2.658934865
15.46,15.97,1.03,6156.45,0.864,3.132,5.0935,48.65,37.84,13.51,0,0,0,0,-3.080746153,-3.097916604
15.19,20.54,1.35,6877.54,0.893,4.084,3.9009,48.65,37.84,13.51,0,0,0,0,-2.972953549,-2.967056994
31.03,37.84,1.22,7373.74,0.938,7.173,2.6884,50,31.25,15.63,3.13,0,0,0,-2.683095085,-2.666825708
21.84,46.21,2.12,6705.23,0.933,6.534,3.1565,50,31.25,15.63,3.13,0,0,0,-2.673709999,-2.680804417
15.87,16.44,1.04,6203.76,0.876,3.285,4.7152,50,31.25,15.63,3.13,0,0,0,-3.025952339,-3.089756328
30.81,38.83,1.26,8014.85,0.947,9.377,2.4928,48.48,42.42,9.09,0,0,0,0,-2.470856315,-2.530542747
20.52,26.9,1.31,7908.12,0.931,6.993,2.6218,48.48,42.42,9.09,0,0,0,0,-2.670707191,-2.739911787
19.09,21.7,1.14,8107.76,0.923,6.401,2.8181,48.48,42.42,9.09,0,0,0,0,-2.780527872,-2.769782562
19.73,46.25,2.34,7662.94,0.936,7.599,2.7478,48.48,42.42,9.09,0,0,0,0,-2.6054166,-2.656775062
23.44,29.52,1.26,7974,0.933,7.413,2.631,48.48,42.42,9.09,0,0,0,0,-2.739424811,-2.748220209
16.94,17.63,1.04,7159.24,0.882,3.842,4.2717,48.48,42.42,9.09,0,0,0,0,-2.948866874,-3.025415553
16.84,22.93,1.36,7915.97,0.922,5.768,3.0965,47.22,36.11,16.67,0,0,0,0,-2.777736262,-2.825529552
29.79,41.25,1.38,6883.75,0.92,5.605,3.5871,47.22,36.11,16.67,0,0,0,0,-2.84697554,-2.84164116
14.99,20.42,1.36,7885.39,0.914,5.264,3.3518,48.78,39.02,12.2,0,0,0,0,-2.870007086,-2.859400054
27.74,37.52,1.35,7465.15,0.926,6.269,3.24,48.78,39.02,12.2,0,0,0,0,-2.845449032,-2.793567097
16.34,18.62,1.14,7459.34,0.904,4.773,3.663,48.78,39.02,12.2,0,0,0,0,-2.935387188,-2.928102063
20.75,31.34,1.51,7833.82,0.914,5.392,3.3149,48.78,39.02,12.2,0,0,0,0,-2.898760904,-2.849601927
22.62,30.69,1.36,6828.42,0.93,6.6,3.4245,48.78,39.02,12.2,0,0,0,0,-2.770238675,-2.721390665
12.83,18.16,1.42,6272.79,0.858,3.045,5.4473,48.78,39.02,12.2,0,0,0,0,-3.185558896,-3.139060685
23.59,29.04,1.23,6925.63,0.918,5.602,3.6749,48.78,39.02,12.2,0,0,0,0,-2.804499899,-2.800103611
14.8,15.66,1.06,5858.41,0.85,2.831,5.6502,48.78,39.02,12.2,0,0,0,0,-2.997104487,-3.155109535
16.96,21.85,1.29,7830.44,0.923,5.738,3.0594,48.57,34.29,14.29,2.86,0,0,0,-2.788977722,-2.738926397
15.82,18.49,1.17,7613.3,0.912,5.151,3.2685,48.57,34.29,14.29,2.86,0,0,0,-2.867059002,-2.844257939
27.69,39.05,1.41,6547.05,0.918,5.376,3.4846,48.57,34.29,14.29,2.86,0,0,0,-2.818015901,-2.854251906
23.55,30.77,1.31,7166.68,0.938,7.114,3.053,48.57,34.29,14.29,2.86,0,0,0,-2.590096689,-2.712601647
13.76,18.4,1.34,7028.38,0.874,3.316,4.7892,48.57,34.29,14.29,2.86,0,0,0,-3.046324553,-3.12076421
15.05,15.88,1.06,6118.63,0.867,3.112,4.8779,48.57,34.29,14.29,2.86,0,0,0,-3.054433147,-3.02545774
31.18,41.92,1.34,5638.54,0.933,7.056,3.3834,46.51,41.86,11.63,0,0,0,0,-2.544414802,-2.523220683
14.26,21.11,1.48,8103.58,0.91,5.202,3.4292,46.51,41.86,11.63,0,0,0,0,-3.025528659,-2.932126931
16.09,19.53,1.21,7329.88,0.902,4.75,3.5791,46.51,41.86,11.63,0,0,0,0,-2.994943302,-2.888481531
27.05,39.05,1.44,6000.24,0.904,4.876,3.8323,46.51,41.86,11.63,0,0,0,0,-3.030399098,-2.920015037
17.54,24.07,1.37,6267.99,0.892,3.796,4.9721,48.57,28.57,14.29,8.57,0,0,0,-2.995468363,-3.063902003
19.79,45.9,2.32,6287.52,0.924,5.607,3.6262,48.57,28.57,14.29,8.57,0,0,0,-2.683296113,-2.770401355
32.42,37.9,1.17,6992.74,0.938,7.164,2.5873,50,31.25,15.63,3.13,0,0,0,-2.680988842,-2.665270805
16.69,17.25,1.03,6213.33,0.876,3.303,4.6854,50,31.25,15.63,3.13,0,0,0,-3.063974214,-3.048494354
15.64,20.51,1.31,6626.06,0.902,4.32,3.5457,50,31.25,15.63,3.13,0,0,0,-2.858885034,-2.880219511
30.76,40.51,1.32,7744.23,0.955,10.293,2.0877,48,32,20,0,0,0,0,-2.395951706,-2.443534161
30.5,33.98,1.11,6695.86,0.911,4.909,5.0008,48,32,20,0,0,0,0,-2.87147064,-2.869146094
23.25,29.42,1.27,7678.02,0.941,7.701,2.2669,48,32,20,0,0,0,0,-2.520001585,-2.63942698
18.78,22.34,1.19,7816.01,0.934,6.914,2.4164,48,32,20,0,0,0,0,-2.651955293,-2.666279303
22.89,26.17,1.14,7678.03,0.94,7.472,2.3922,48,32,20,0,0,0,0,-2.597890499,-2.6005125
27.23,38.51,1.41,7424.32,0.939,7.349,2.4726,48,32,20,0,0,0,0,-2.660177068,-2.595963449
21.42,45.64,2.13,7684.17,0.946,8.473,2.2122,48,32,20,0,0,0,0,-2.428802784,-2.597160601
28.55,31.27,1.1,7639.01,0.953,9.561,2.0101,48,32,20,0,0,0,0,-2.459164855,-2.503519203
22.06,24.74,1.12,6289.66,0.906,4.544,4.7578,48,32,20,0,0,0,0,-2.875671919,-2.923748489
15.23,18.82,1.24,5829.81,0.857,2.866,6.3064,48,32,20,0,0,0,0,-3.214802164,-3.150644277
10.4,13.99,1.34,5598.34,0.808,2.027,7.2782,48,32,20,0,0,0,0,-3.304341918,-3.418143495
17.36,17.9,1.03,7453.63,0.901,4.303,3.5624,48,32,20,0,0,0,0,-2.77225183,-2.892964902
30.69,41.44,1.35,7661.23,0.952,9.753,2.2049,46.43,35.71,17.86,0,0,0,0,-2.446691258,-2.461978859
20.88,26.94,1.29,7855.79,0.936,7.152,2.4503,46.43,35.71,17.86,0,0,0,0,-2.72884962,-2.666108381
22.78,28.87,1.27,7294.53,0.93,6.481,2.9049,46.43,35.71,17.86,0,0,0,0,-2.660286768,-2.695247722
17.74,21.84,1.23,7938.76,0.93,6.561,2.569,46.43,35.71,17.86,0,0,0,0,-2.68132009,-2.791371593
21.98,25.3,1.15,7566.14,0.935,7.007,2.6108,46.43,35.71,17.86,0,0,0,0,-2.749430513,-2.754734914
12.32,18.71,1.52,6769.55,0.869,3.255,4.6439,46.43,35.71,17.86,0,0,0,0,-3.064672082,-3.125874582
10.35,10.58,1.02,5985.37,0.803,2.007,6.1528,46.43,35.71,17.86,0,0,0,0,-3.263933929,-3.226072526
29.31,41.83,1.43,7586.46,0.938,7.169,2.6151,46.43,35.71,17.86,0,0,0,0,-2.608189975,-2.676720055
20.54,45.85,2.23,7739.69,0.941,7.858,2.5175,46.43,35.71,17.86,0,0,0,0,-2.544907331,-2.590595159
27.34,31.37,1.15,7534.49,0.949,8.984,2.1828,46.43,35.71,17.86,0,0,0,0,-2.558579739,-2.567366601
8.06,10.61,1.32,6091.95,0.793,1.878,7.7968,46.43,35.71,17.86,0,0,0,0,-3.401247099,-3.434355293
23.26,29.95,1.29,7913.76,0.939,7.632,2.3526,46.43,35.71,17.86,0,0,0,0,-2.699933793,-2.672301832
29.8,39.16,1.31,6994.36,0.943,7.501,2.7739,45.16,25.81,16.13,12.9,0,0,0,-2.494588099,-2.533879095
20.04,25.76,1.29,7036.62,0.926,5.585,2.858,45.16,25.81,16.13,12.9,0,0,0,-2.680516606,-2.661768195
17.19,20.02,1.16,7230.93,0.916,5.074,3.0353,45.16,25.81,16.13,12.9,0,0,0,-2.829783744,-2.83194156
22.56,28.56,1.27,6952.37,0.928,5.895,2.7516,45.16,25.81,16.13,12.9,0,0,0,-2.695501399,-2.714030262
30.18,40.06,1.33,7884.9,0.947,9.188,2.3843,45.16,38.71,16.13,0,0,0,0,-2.542376648,-2.533025596
20.94,26.98,1.29,7916.78,0.932,6.861,2.65,45.16,38.71,16.13,0,0,0,0,-2.710551773,-2.708152424
22.12,26.99,1.22,7228.57,0.924,6.06,3.1998,45.16,38.71,16.13,0,0,0,0,-2.758640439,-2.789758942
17.41,21.13,1.21,8056.34,0.925,6.242,2.7841,45.16,38.71,16.13,0,0,0,0,-2.775520208,-2.803099294
20.82,25.35,1.22,7963.23,0.93,6.518,2.9404,45.16,38.71,16.13,0,0,0,0,-2.736587706,-2.780538533
25.04,54.44,2.17,7856.47,0.941,7.943,2.5082,45.16,38.71,16.13,0,0,0,0,-2.621976538,-2.623477348
20.04,44.08,2.2,7485.12,0.938,7.484,2.7896,45.16,38.71,16.13,0,0,0,0,-2.571718964,-2.677034902
18.63,22.55,1.21,7276.02,0.888,3.992,5.0174,45.16,38.71,16.13,0,0,0,0,-2.990886005,-3.035392044
23.37,29.4,1.26,8028.5,0.934,7.221,2.5598,45.16,38.71,16.13,0,0,0,0,-2.630032473,-2.700411479
16.65,17.39,1.04,7108.5,0.886,3.792,4.0675,45.16,38.71,16.13,0,0,0,0,-2.970582564,-3.053928143
14.99,20.65,1.38,7818.02,0.908,4.938,3.1732,45.16,38.71,16.13,0,0,0,0,-2.906788862,-2.862291058
30.78,41.54,1.35,7299.27,0.951,9.289,2.2668,50,26.92,23.08,0,0,0,0,-2.396360397,-2.419119778
34.07,37.35,1.1,7689.21,0.945,8.292,2.207,50,26.92,23.08,0,0,0,0,-2.557035272,-2.5663109
21.59,24.53,1.14,7271.25,0.934,6.688,2.635,50,26.92,23.08,0,0,0,0,-2.727452428,-2.683376965
12.83,19.37,1.51,6026.76,0.868,3.109,4.7362,50,26.92,23.08,0,0,0,0,-3.154738401,-3.136205059
10.05,11.48,1.14,5426.13,0.803,1.917,6.0729,50,26.92,23.08,0,0,0,0,-3.367956535,-3.256651632
29.57,41.43,1.4,7334.77,0.936,6.832,2.6949,50,26.92,23.08,0,0,0,0,-2.627825198,-2.751558315
29.07,61.56,2.12,7746.78,0.958,10.565,1.8912,50,26.92,23.08,0,0,0,0,-2.397804337,-2.411730144
26.36,31.25,1.19,7270.3,0.948,8.496,2.2577,50,26.92,23.08,0,0,0,0,-2.505102294,-2.577595611
20.25,24.64,1.22,5876.4,0.895,4.011,5.4635,50,26.92,23.08,0,0,0,0,-2.903997864,-2.981689304
15.31,18.72,1.22,5420.12,0.843,2.517,7.1242,50,26.92,23.08,0,0,0,0,-3.263193443,-3.29369304
8.72,11.59,1.33,5181.21,0.789,1.768,8.1219,50,26.92,23.08,0,0,0,0,-3.521751279,-3.520174757
20.3,26.86,1.32,7672.57,0.934,6.808,2.478,44.83,34.48,17.24,3.45,0,0,0,-2.649512588,-2.705874493
19.14,21.2,1.11,7689.92,0.927,6.179,2.65,44.83,34.48,17.24,3.45,0,0,0,-2.756892343,-2.740857318
21.88,24.7,1.13,7245.51,0.933,6.554,2.6663,44.83,34.48,17.24,3.45,0,0,0,-2.748232018,-2.747562105
14.83,20.5,1.38,6927.14,0.89,3.813,3.9896,44.83,34.48,17.24,3.45,0,0,0,-2.914587315,-3.045150474
24.64,53.22,2.16,7735.38,0.944,7.896,2.2896,44.83,34.48,17.24,3.45,0,0,0,-2.564375333,-2.58373796
19.97,45.55,2.28,7276.56,0.938,7.351,2.6863,44.83,34.48,17.24,3.45,0,0,0,-2.592885849,-2.639714771
22.86,30.23,1.32,7526.27,0.937,7.158,2.423,44.83,34.48,17.24,3.45,0,0,0,-2.672536258,-2.709083846
16.57,17.62,1.06,6600.28,0.886,3.684,3.9651,44.83,34.48,17.24,3.45,0,0,0,-2.973978553,-3.086567735
19.96,26.49,1.33,7500.33,0.935,6.749,2.4901,48.15,29.63,18.52,3.7,0,0,0,-2.72311549,-2.69279353
12.08,18.77,1.55,6422.87,0.867,3.068,4.7052,48.15,29.63,18.52,3.7,0,0,0,-3.178155427,-3.14340177
10.36,10.61,1.02,5513.94,0.8,1.889,6.1985,48.15,29.63,18.52,3.7,0,0,0,-3.35932061,-3.328752303
27.54,38.52,1.4,7159.67,0.933,6.502,2.7579,48.15,29.63,18.52,3.7,0,0,0,-2.709745872,-2.73586595
21.53,45.95,2.13,7214.19,0.941,7.512,2.5133,48.15,29.63,18.52,3.7,0,0,0,-2.602589398,-2.628303888
26.14,31.08,1.19,7410.55,0.946,8.269,2.3802,48.15,29.63,18.52,3.7,0,0,0,-2.584166436,-2.565518767
19.01,23.87,1.26,6179.39,0.892,3.897,5.1679,48.15,29.63,18.52,3.7,0,0,0,-2.970203827,-3.006088504
12.11,17.2,1.42,5766.62,0.84,2.447,6.6566,48.15,29.63,18.52,3.7,0,0,0,-3.307348466,-3.305307506
15.67,20.55,1.31,7609.04,0.914,4.961,3.0898,48.15,29.63,18.52,3.7,0,0,0,-2.90584886,-2.882191813
30.62,41.76,1.36,7207.56,0.947,8.463,2.4577,51.85,22.22,25.93,0,0,0,0,-2.496124094,-2.498384897
20.26,25.7,1.27,7417.51,0.93,6.221,2.7087,51.85,22.22,25.93,0,0,0,0,-2.752824489,-2.801596629
10.31,10.65,1.03,4564.75,0.784,1.705,6.195,51.85,22.22,25.93,0,0,0,0,-3.338837023,-3.3614292
33.11,59.09,1.78,7389.73,0.953,9.2,2.1025,51.85,22.22,25.93,0,0,0,0,-2.444457031,-2.43995559
22.1,43.72,1.98,6879.19,0.936,6.879,2.7098,51.85,22.22,25.93,0,0,0,0,-2.653156023,-2.561941184
31.07,40.91,1.32,7355.75,0.949,9.118,2.3182,44.83,34.48,17.24,3.45,0,0,0,-2.459792345,-2.471608012
17.17,22.78,1.33,6598.57,0.897,4.307,3.9507,44.83,34.48,17.24,3.45,0,0,0,-2.920074791,-2.936384649
19.57,26.84,1.37,7803.09,0.934,6.764,2.5122,44.83,34.48,17.24,3.45,0,0,0,-2.741548948,-2.758473689
18.57,22.17,1.19,7924.45,0.926,6.141,2.6394,44.83,34.48,17.24,3.45,0,0,0,-2.723280363,-2.725374285
11.65,18.6,1.6,6327.22,0.863,3.022,4.6476,44.83,34.48,17.24,3.45,0,0,0,-3.136298502,-3.196862115
10.43,10.85,1.04,5331.7,0.794,1.854,6.0834,44.83,34.48,17.24,3.45,0,0,0,-3.413185913,-3.351669595
20.94,45.93,2.19,7169.89,0.939,7.44,2.5391,44.83,34.48,17.24,3.45,0,0,0,-2.570181856,-2.686927757
26.3,31.37,1.19,7179.7,0.947,8.387,2.2724,44.83,34.48,17.24,3.45,0,0,0,-2.526367402,-2.652681552
19.6,24.02,1.23,6197.36,0.892,3.951,5.4224,44.83,34.48,17.24,3.45,0,0,0,-2.965929271,-3.016964431
13.23,17.73,1.34,5863.42,0.838,2.474,6.9428,44.83,34.48,17.24,3.45,0,0,0,-3.28628112,-3.28462666
23.9,29.79,1.25,7713.71,0.936,7.148,2.4349,44.83,34.48,17.24,3.45,0,0,0,-2.639861871,-2.69730194
15.44,20.39,1.32,7729.88,0.912,4.906,3.1211,44.83,34.48,17.24,3.45,0,0,0,-2.882052982,-2.907231206
30.88,41.4,1.34,6973.22,0.949,8.635,2.4577,46.43,28.57,17.86,7.14,0,0,0,-2.445876915,-2.44553092
19.9,25.79,1.3,7424.55,0.933,6.364,2.5739,46.43,28.57,17.86,7.14,0,0,0,-2.689125885,-2.765717517
20.95,28.57,1.36,6556.94,0.926,5.655,3.136,46.43,28.57,17.86,7.14,0,0,0,-2.744356751,-2.762727899
17.28,21.3,1.23,7485.73,0.926,5.825,2.7122,46.43,28.57,17.86,7.14,0,0,0,-2.781270452,-2.856481618
21.6,24.44,1.13,6939.09,0.931,6.186,2.7733,46.43,28.57,17.86,7.14,0,0,0,-2.689245132,-2.710485463
11.37,17.88,1.57,6404.77,0.862,2.865,4.8607,46.43,28.57,17.86,7.14,0,0,0,-3.151799002,-3.173397104
23.29,53.35,2.29,7400.58,0.942,7.452,2.4073,46.43,28.57,17.86,7.14,0,0,0,-2.513553388,-2.604478448
20.08,45.6,2.27,6959,0.938,6.948,2.8656,46.43,28.57,17.86,7.14,0,0,0,-2.574858977,-2.616439146
30.89,41.55,1.35,7053.59,0.95,8.616,2.3925,44.44,25.93,22.22,7.41,0,0,0,-2.464751126,-2.437810134
19.92,25.59,1.28,7382.49,0.934,6.353,2.5045,44.44,25.93,22.22,7.41,0,0,0,-2.639137085,-2.738220498
39.45,42.81,1.09,7489.59,0.954,9.335,2.0383,44.44,25.93,22.22,7.41,0,0,0,-2.4059391,-2.484109666
18.52,21.81,1.18,7420.32,0.927,5.834,2.6519,44.44,25.93,22.22,7.41,0,0,0,-2.77577301,-2.881355264
28.71,61.01,2.13,7533.19,0.956,9.829,1.9685,44.44,25.93,22.22,7.41,0,0,0,-2.394229991,-2.486269102
19.84,45.89,2.31,7222.36,0.939,6.953,2.6391,44.44,25.93,22.22,7.41,0,0,0,-2.658074141,-2.654798978
