PLD (Å),LCD (Å),LCD/PLD,Sacc (m2/g),Porosity,Pore Volume (cm3/g),Qst-H2 (kJ/mol),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,LOG(DH2 - INF),LOG(DH2 - 1 bar)
45.07,62.26,1.38,7783.19,0.968,14.158,0.3888,52.75,34.07,8.79,4.4,0,0,0,-1.407252422,-1.506216468
47.98,71.28,1.49,8681.13,0.986,34.042,0.1725,57.83,37.35,4.82,0,0,0,0,-1.204769334,-1.199845594
47.8,62.24,1.3,8328.78,0.971,16.767,0.3585,57.83,37.35,4.82,0,0,0,0,-1.495676264,-1.476118864
29.77,41.89,1.41,8333.53,0.976,20.584,0.2846,56.76,36.49,5.41,1.35,0,0,0,-1.298774653,-1.412564081
41.73,63.01,1.51,8468.16,0.982,26.394,0.2163,56.76,36.49,5.41,1.35,0,0,0,-1.239700575,-1.293039971
47.11,71.27,1.51,8681.34,0.985,32.62,0.1764,56.18,39.33,4.49,0,0,0,0,-1.179421363,-1.209093487
45.75,62.22,1.36,8093.3,0.969,15.653,0.3695,56.47,35.29,5.88,2.35,0,0,0,-1.399820312,-1.523852503
33.03,45.09,1.37,8207.41,0.978,22.187,0.2404,55.17,33.33,6.9,4.6,0,0,0,-1.322216048,-1.237485313
47.06,71.29,1.51,8272.63,0.984,29.953,0.1821,55.17,33.33,6.9,4.6,0,0,0,-1.17304446,-1.210758272
46.37,71.33,1.54,8347.09,0.984,30.793,0.1836,56.18,35.96,5.62,2.25,0,0,0,-1.214592909,-1.217843083
44.91,62.29,1.39,8011.22,0.968,15.14,0.3836,56.18,35.96,5.62,2.25,0,0,0,-1.506801648,-1.484546407
45.67,62.21,1.36,8150.78,0.969,15.656,0.3701,56.47,35.29,5.88,2.35,0,0,0,-1.377907175,-1.463212682
29.73,41.1,1.38,8440.75,0.975,19.746,0.289,56.58,38.16,5.26,0,0,0,0,-1.451067086,-1.457599599
42.15,63.03,1.5,8530.98,0.981,26.51,0.2172,56.58,38.16,5.26,0,0,0,0,-1.266668967,-1.288178059
47.89,71.15,1.49,8584.01,0.986,33.779,0.17,56.79,35.8,7.41,0,0,0,0,-1.150572272,-1.20077001
45.91,71.01,1.55,8595.71,0.985,32.325,0.1756,55.17,37.93,6.9,0,0,0,0,-1.115217492,-1.18337148
46.6,62.13,1.33,8163.35,0.97,15.863,0.3655,54.12,36.47,9.41,0,0,0,0,-1.500036096,-1.442211695
46,71.18,1.55,8202.97,0.985,29.851,0.1806,55.17,33.33,6.9,4.6,0,0,0,-1.218139081,-1.203083974
45.4,62.13,1.37,7880.92,0.968,14.673,0.3803,55.17,33.33,6.9,4.6,0,0,0,-1.452177956,-1.480544458
47.56,71.03,1.49,8378.24,0.985,32.423,0.1784,57.83,34.94,7.23,0,0,0,0,-1.161221859,-1.174334106
45.47,71.02,1.56,8528.58,0.985,31.787,0.1818,56.98,36.05,6.98,0,0,0,0,-1.220900846,-1.199279665
45.18,62.1,1.37,7852.89,0.968,14.629,0.3778,54.12,31.76,9.41,4.71,0,0,0,-1.395715121,-1.474826147
47.14,71,1.51,8282.93,0.986,32.297,0.1759,56.79,33.33,9.88,0,0,0,0,-1.19975362,-1.199101612
46.75,62.03,1.33,7975.3,0.97,15.899,0.3655,56.79,33.33,9.88,0,0,0,0,-1.430128966,-1.496046037
42,63.03,1.5,8268.45,0.981,25.189,0.2207,56,34.67,6.67,2.67,0,0,0,-1.315422329,-1.30551506
47.42,71.09,1.5,8228.74,0.985,31.111,0.1814,57.83,32.53,7.23,2.41,0,0,0,-1.216470047,-1.232289382
29.27,40.27,1.38,8170,0.975,18.884,0.2971,57.33,34.67,6.67,1.33,0,0,0,-1.449589641,-1.495051298
41.74,63.07,1.51,8254.08,0.982,25.384,0.2247,57.33,34.67,6.67,1.33,0,0,0,-1.337368718,-1.283617369
29.07,39.08,1.34,7978.31,0.975,18.144,0.3068,57.14,32.47,7.79,2.6,0,0,0,-1.447860866,-1.510026753
38.41,63.09,1.64,8042.51,0.98,23.832,0.2364,57.14,32.47,7.79,2.6,0,0,0,-1.309562913,-1.315304656
42.04,63.35,1.51,8256.71,0.981,25.08,0.2291,57.14,35.06,7.79,0,0,0,0,-1.312623452,-1.326148826
29.24,38.97,1.33,8250.71,0.974,18.213,0.3098,56.25,36.25,7.5,0,0,0,0,-1.43894373,-1.488106334
42.05,63.31,1.51,8379.03,0.981,24.491,0.2343,56.25,36.25,7.5,0,0,0,0,-1.288399219,-1.332480021
41.93,63.26,1.51,8321.63,0.98,23.175,0.2503,57.83,34.94,7.23,0,0,0,0,-1.297803367,-1.320434231
42.05,63.45,1.51,8418.84,0.98,24.074,0.2392,55.42,37.35,7.23,0,0,0,0,-1.320571005,-1.30151035
29.85,40.09,1.34,8138.68,0.975,19.092,0.305,56.41,34.62,7.69,1.28,0,0,0,-1.416411007,-1.370360538
41.97,63.31,1.51,8263.83,0.981,24.461,0.2313,56.41,34.62,7.69,1.28,0,0,0,-1.240218304,-1.305617483
29.75,41.09,1.38,8612.2,0.975,20.283,0.2812,55.7,39.24,5.06,0,0,0,0,-1.376267712,-1.424263846
40.01,63.05,1.58,8586.48,0.982,25.94,0.2206,55.7,39.24,5.06,0,0,0,0,-1.267856403,-1.310705773
28.79,37.93,1.32,8365.62,0.973,17.727,0.3177,54.88,36.59,8.54,0,0,0,0,-1.438994829,-1.53961272
41.69,63.36,1.52,8462.85,0.98,23.952,0.2377,54.88,36.59,8.54,0,0,0,0,-1.289730401,-1.298290198
41.85,63.18,1.51,8486.73,0.979,22.995,0.2485,53.93,39.33,6.74,0,0,0,0,-1.337394332,-1.352249472
42.3,63.34,1.5,8160.59,0.98,22.93,0.2414,55.56,33.33,7.41,3.7,0,0,0,-1.292184596,-1.339482454
29.21,39.81,1.36,8057.92,0.974,17.983,0.3052,56.41,34.62,7.69,1.28,0,0,0,-1.4618889,-1.452274621
42.17,63.15,1.5,8145.98,0.981,24.408,0.2302,56.41,34.62,7.69,1.28,0,0,0,-1.35415925,-1.355196289
29.8,41.81,1.4,8422.75,0.976,20.204,0.2799,56.34,35.21,8.45,0,0,0,0,-1.413374681,-1.482438199
41.99,62.8,1.5,8430.96,0.982,26.776,0.2126,56.34,35.21,8.45,0,0,0,0,-1.282547526,-1.326872872
28.96,40.6,1.4,8461.9,0.975,19.438,0.29,55.41,36.49,8.11,0,0,0,0,-1.359971698,-1.471716787
41.51,62.8,1.51,8499.28,0.982,26.099,0.2189,55.41,36.49,8.11,0,0,0,0,-1.299352754,-1.330102589
29.96,39.7,1.33,7876.13,0.975,18.605,0.2984,54.55,32.47,7.79,5.19,0,0,0,-1.381941356,-1.410454531
40.02,62.94,1.57,8476.18,0.981,25.713,0.2195,54.55,37.66,7.79,0,0,0,0,-1.29020883,-1.370896598
29.2,40.75,1.4,8393.13,0.976,19.416,0.2893,54.79,35.62,9.59,0,0,0,0,-1.48062415,-1.383423127
41.52,62.79,1.51,8413.57,0.982,26.05,0.2174,54.79,35.62,9.59,0,0,0,0,-1.277102393,-1.291546462
28.84,39.9,1.38,8386.15,0.975,19.089,0.2925,56.94,33.33,9.72,0,0,0,0,-1.406095007,-1.415662253
41.63,62.93,1.51,8379.7,0.982,25.714,0.2195,56.94,33.33,9.72,0,0,0,0,-1.275386421,-1.313321484
41.55,62.84,1.51,8402.85,0.982,25.443,0.2207,54.67,36,8,1.33,0,0,0,-1.259785652,-1.286466557
28.72,40.15,1.4,8324.38,0.975,18.991,0.2926,56.16,34.25,8.22,1.37,0,0,0,-1.408173581,-1.42043825
41.59,62.81,1.51,8388.97,0.982,25.579,0.2184,56.16,34.25,8.22,1.37,0,0,0,-1.29727303,-1.356014166
39.04,63.08,1.62,8431.23,0.981,24.838,0.2243,57.53,31.51,10.96,0,0,0,0,-1.344406869,-1.376016529
29.81,40.42,1.36,8429.46,0.975,19.928,0.2823,54.67,36,8,1.33,0,0,0,-1.401396523,-1.373348848
41.51,62.82,1.51,8467.86,0.982,25.425,0.2205,54.67,36,8,1.33,0,0,0,-1.265840322,-1.320620411
29.83,41.14,1.38,8136.7,0.976,19.705,0.2895,55.41,33.78,8.11,2.7,0,0,0,-1.367956765,-1.378487514
41.2,62.81,1.52,8275.31,0.981,24.878,0.2223,55.41,33.78,8.11,2.7,0,0,0,-1.320927676,-1.293689857
28.67,40.25,1.4,8254.51,0.974,18.502,0.2925,54.79,32.88,9.59,2.74,0,0,0,-1.414763643,-1.416965668
40.64,62.77,1.54,8288.27,0.981,24.824,0.22,54.79,32.88,9.59,2.74,0,0,0,-1.267667533,-1.305463654
41.3,62.89,1.52,8464.53,0.981,24.998,0.2237,55.26,35.53,7.89,1.32,0,0,0,-1.304330841,-1.387000468
29.38,40.18,1.37,8643.76,0.975,19.785,0.2897,55.7,39.24,5.06,0,0,0,0,-1.454144803,-1.483323073
39.68,63.02,1.59,8672.05,0.982,25.897,0.2237,55.7,39.24,5.06,0,0,0,0,-1.322972439,-1.315946963
29.85,39.14,1.31,8240.62,0.975,19.269,0.2949,53.16,36.71,7.59,2.53,0,0,0,-1.422286877,-1.473068428
38.56,62.96,1.63,8452.39,0.98,24.334,0.227,53.16,36.71,7.59,2.53,0,0,0,-1.32580481,-1.34996504
41.92,62.84,1.5,8335.5,0.981,24.955,0.2226,54.67,34.67,9.33,1.33,0,0,0,-1.260707196,-1.30125745
28.65,38.68,1.35,8100.08,0.973,17.293,0.3088,54.55,32.47,7.79,5.19,0,0,0,-1.423417143,-1.446327819
38.78,62.83,1.62,8214.71,0.98,23.272,0.2333,54.55,32.47,7.79,5.19,0,0,0,-1.35661393,-1.344983564
28.66,37.67,1.31,8526.79,0.973,17.762,0.3139,52.44,37.8,9.76,0,0,0,0,-1.37384648,-1.444670734
41.53,62.82,1.51,8686.89,0.98,23.922,0.2348,52.44,37.8,9.76,0,0,0,0,-1.301117325,-1.340358589
29.83,40.16,1.35,8265.62,0.975,19.325,0.294,54.55,35.06,7.79,2.6,0,0,0,-1.381930433,-1.501816557
41.54,62.84,1.51,8326.03,0.981,24.374,0.2255,54.55,35.06,7.79,2.6,0,0,0,-1.269520476,-1.321354527
28.69,39.17,1.37,8228.61,0.974,17.707,0.3075,53.75,36.25,7.5,2.5,0,0,0,-1.432487203,-1.432930121
41.62,62.77,1.51,8256.26,0.98,23.842,0.2297,53.75,36.25,7.5,2.5,0,0,0,-1.313569068,-1.29354398
42.62,62.63,1.47,8372.44,0.982,26.612,0.2139,56.34,35.21,8.45,0,0,0,0,-1.177743518,-1.344805885
29.44,41.28,1.4,8445.35,0.976,19.745,0.2838,55.41,36.49,8.11,0,0,0,0,-1.385684435,-1.403974626
42.48,63.05,1.48,8442.73,0.982,26.295,0.215,55.41,36.49,8.11,0,0,0,0,-1.257971593,-1.263747937
42.11,62.89,1.49,8368.45,0.981,25.553,0.2184,54.67,36,8,1.33,0,0,0,-1.319475408,-1.325570143
29.52,39.85,1.35,8364.32,0.974,18.768,0.2955,55.13,37.18,7.69,0,0,0,0,-1.400571683,-1.399944865
41.92,62.92,1.5,8398.12,0.981,25.148,0.2233,55.13,37.18,7.69,0,0,0,0,-1.272465261,-1.30754592
29.8,39.4,1.32,7944.42,0.974,18.417,0.301,54.55,32.47,7.79,5.19,0,0,0,-1.425604503,-1.445504731
38.92,63.02,1.62,8196.55,0.981,23.499,0.2312,54.55,32.47,7.79,5.19,0,0,0,-1.233004301,-1.306733397
30.02,42.59,1.42,8408.79,0.976,20.393,0.2769,56.34,35.21,8.45,0,0,0,0,-1.38004727,-1.421473274
42.63,62.83,1.47,8380.21,0.982,26.822,0.2109,56.34,35.21,8.45,0,0,0,0,-1.253192172,-1.291033705
42.11,53.74,1.28,8001.31,0.963,13.151,0.4402,56.34,35.21,8.45,0,0,0,0,-1.569231768,-1.532589904
29.29,41.3,1.41,8305.77,0.975,19.484,0.2868,55.41,36.49,8.11,0,0,0,0,-1.408243515,-1.444288816
42.53,62.87,1.48,8392.63,0.981,26.239,0.2151,55.41,36.49,8.11,0,0,0,0,-1.233161811,-1.308469164
42.62,62.98,1.48,8259.29,0.981,24.862,0.2296,57.14,35.06,7.79,0,0,0,0,-1.29787545,-1.335279719
29.5,41.26,1.4,8297.41,0.975,19.401,0.2868,54.79,35.62,9.59,0,0,0,0,-1.462127795,-1.444988355
42.64,62.83,1.47,8313.41,0.982,26.157,0.2154,54.79,35.62,9.59,0,0,0,0,-1.221503665,-1.300073328
29.2,40.46,1.39,8223.37,0.974,18.665,0.2943,55.26,35.53,7.89,1.32,0,0,0,-1.435125862,-1.49679936
42.49,62.87,1.48,8320.19,0.981,25.068,0.2209,55.26,35.53,7.89,1.32,0,0,0,-1.329418734,-1.29112274
29.68,41.78,1.41,8486.01,0.976,20.142,0.2843,57.53,36.99,5.48,0,0,0,0,-1.392184288,-1.411372576
42.46,63.03,1.48,8526.3,0.982,27.141,0.2157,57.53,36.99,5.48,0,0,0,0,-1.28541046,-1.28995248
41.82,53.88,1.29,8129.72,0.963,13.309,0.443,57.53,36.99,5.48,0,0,0,0,-1.555905346,-1.594504555
29.18,41.7,1.43,8196.39,0.975,19.262,0.2883,56,36,5.33,2.67,0,0,0,-1.447947288,-1.331403722
41.47,63.05,1.52,8278.41,0.982,25.763,0.2177,56,36,5.33,2.67,0,0,0,-1.295711221,-1.300086627
47.4,71.31,1.5,8579,0.985,32.786,0.1781,57.47,37.93,4.6,0,0,0,0,-1.159247042,-1.215184179
46.35,62.26,1.34,8258.37,0.97,16.132,0.3726,57.47,37.93,4.6,0,0,0,0,-1.498565275,-1.468316945
42.46,63.05,1.49,8530.71,0.981,25.954,0.2218,55.7,39.24,5.06,0,0,0,0,-1.309471375,-1.311017351
28.44,43.82,1.54,8085.04,0.967,14.763,0.3771,57.42,36.77,5.81,0,0,0,0,-1.520652928,-1.528241229
32.96,51.19,1.55,8279.9,0.97,16.942,0.3331,57.14,38.35,4.51,0,0,0,0,-1.53643622,-1.51377506
25.59,47.59,1.86,8298.01,0.966,15.076,0.3772,58.43,37.08,4.49,0,0,0,0,-1.639104812,-1.584201545
28.68,54.81,1.91,8743.43,0.974,19.474,0.2971,60.22,35.48,4.3,0,0,0,0,-1.493291987,-1.491560385
31.26,37.02,1.18,9276.47,0.975,20.222,0.2914,62.11,35.4,2.48,0,0,0,0,-1.475971992,-1.432913343
29.49,38.87,1.32,8207.67,0.97,15.858,0.3579,57.43,35.64,6.93,0,0,0,0,-1.484428781,-1.529887238
45.73,48.28,1.06,7964.72,0.978,21.544,0.2366,51.61,33.33,8.6,6.45,0,0,0,-1.374619067,-1.367571441
41.75,62.93,1.51,7958.82,0.981,24.075,0.2289,55.84,33.77,6.49,3.9,0,0,0,-1.267786223,-1.306540347
38.08,62.98,1.65,7728.82,0.98,22.69,0.2381,55.7,31.65,7.59,5.06,0,0,0,-1.307014165,-1.285919951
42.09,62.84,1.49,8053.92,0.98,22.605,0.2409,54.22,34.94,7.23,3.61,0,0,0,-1.346804717,-1.322812662
42.04,62.75,1.49,8101.02,0.982,25.38,0.216,54.79,34.25,8.22,2.74,0,0,0,-1.245461356,-1.32073073
42.2,62.78,1.49,8106.77,0.982,25.419,0.2152,54.79,34.25,8.22,2.74,0,0,0,-1.284011767,-1.309195209
42.01,62.66,1.49,8516.04,0.981,24.777,0.2238,52.44,40.24,7.32,0,0,0,0,-1.305049968,-1.373345017
41.86,62.67,1.5,8161.94,0.981,24.768,0.2215,53.95,35.53,7.89,2.63,0,0,0,-1.321057423,-1.371604034
42.01,62.67,1.49,8002.52,0.98,23.435,0.2349,55.7,34.18,7.59,2.53,0,0,0,-1.294579615,-1.320947384
41.88,62.88,1.5,8226.62,0.981,25.619,0.2179,56,36,5.33,2.67,0,0,0,-1.258193508,-1.276733147
41.14,62.91,1.53,8040.41,0.981,24.398,0.2214,54.55,35.06,5.19,5.19,0,0,0,-1.293055002,-1.312644412
28.57,54,1.89,8749.52,0.972,19.142,0.2969,55.45,40.59,3.96,0,0,0,0,-1.507101574,-1.440045194
25.27,48.48,1.92,8204.1,0.966,14.738,0.3755,54.95,38.46,6.59,0,0,0,0,-1.624644498,-1.598194632
12.4,12.92,1.04,3129.4,0.743,1.445,3.1091,61.18,34.12,4.71,0,0,0,0,-2.804885475,-2.680305802
15.61,16.24,1.04,2655.02,0.758,1.565,3.3539,62.5,33.33,4.17,0,0,0,0,-2.704808429,-2.591880034
11.55,15.76,1.36,4641.87,0.803,2.028,2.4314,50.91,38.18,10.91,0,0,0,0,-2.527245865,-2.501512604
17.22,20.94,1.22,5002.02,0.844,2.872,1.8263,54.24,42.37,3.39,0,0,0,0,-2.22472151,-2.26212418
16.08,17.08,1.06,4793.4,0.82,2.334,2.3084,57.63,37.29,5.08,0,0,0,0,-2.575890405,-2.621708145
30.18,46.17,1.53,7716.24,0.967,14.381,0.399,59.65,36.84,3.51,0,0,0,0,-1.591619374,-1.58888174
29.67,46.08,1.55,7640.65,0.965,13.563,0.4189,59.02,37.7,3.28,0,0,0,0,-1.555490683,-1.545178605
17.05,17.31,1.02,2775.28,0.776,1.66,3.016,58.14,30.23,11.63,0,0,0,0,-2.864900655,-2.763637313
6.07,9.77,1.61,5490.35,0.766,1.698,3.1854,60.53,36.84,2.63,0,0,0,0,-2.713766014,-2.794657147
38.39,38.94,1.01,8691.08,0.966,15.112,0.3867,58.99,39.57,1.44,0,0,0,0,-1.622276784,-1.52020038
40.42,47.38,1.17,8702.03,0.971,18.229,0.3222,58.99,39.57,1.44,0,0,0,0,-1.534016803,-1.514191064
42.3,44.82,1.06,8692.15,0.971,17.188,0.333,58.99,39.57,1.44,0,0,0,0,-1.484965166,-1.54793404
42.8,44.71,1.04,8271.74,0.964,14.303,0.4024,59.09,38.64,2.27,0,0,0,0,-1.599376344,-1.546997296
43.44,71.89,1.65,8269.43,0.969,15.931,0.3641,59.09,38.64,2.27,0,0,0,0,-1.578668233,-1.544695137
37.02,44.9,1.21,7569.32,0.968,14.943,0.3569,49.18,37.7,13.11,0,0,0,0,-1.51924088,-1.485253293
27.07,29.83,1.1,5902.3,0.906,5.143,1.1431,52.31,41.54,6.15,0,0,0,0,-1.916054532,-1.922260725
34.25,53.95,1.58,8264.66,0.974,18.061,0.2969,53.52,38.03,5.63,2.82,0,0,0,-1.46264079,-1.474475754
36.06,53.94,1.5,8295.41,0.975,19.634,0.2842,55.38,36.92,7.69,0,0,0,0,-1.529688311,-1.453194972
34.9,53.88,1.54,8221.62,0.975,19.034,0.2886,53.73,37.31,8.96,0,0,0,0,-1.395506155,-1.447446785
36.13,54.07,1.5,8294.61,0.976,20.36,0.2793,57.14,36.51,6.35,0,0,0,0,-1.424678934,-1.322821218
38.33,44.93,1.17,7876.23,0.971,16.456,0.3357,55.56,35.19,7.41,1.85,0,0,0,-1.435987671,-1.526623787
33.8,54.02,1.6,7823.12,0.974,17.166,0.2991,53.73,31.34,8.96,5.97,0,0,0,-1.40839022,-1.484702194
34.39,53.99,1.57,7932.17,0.974,17.722,0.3059,55.07,34.78,7.25,2.9,0,0,0,-1.379653661,-1.424544086
37.82,45.26,1.2,8053.8,0.971,16.762,0.3335,55.36,37.5,7.14,0,0,0,0,-1.510895607,-1.503680489
35.7,53.76,1.51,8157.66,0.976,20.005,0.2788,55.74,34.43,9.84,0,0,0,0,-1.419323928,-1.434189538
35.81,53.56,1.5,7972.41,0.976,18.95,0.2953,57.14,33.33,9.52,0,0,0,0,-1.418036607,-1.366879032
33.46,53.7,1.6,8037.47,0.974,18.475,0.3029,56.06,34.85,9.09,0,0,0,0,-1.390210813,-1.434519124
40.75,47,1.15,7792.77,0.972,16.982,0.3149,54.55,32.73,9.09,3.64,0,0,0,-1.470577157,-1.421401772
41.09,46.8,1.14,7712.86,0.972,17.153,0.3215,56.36,32.73,9.09,1.82,0,0,0,-1.376453534,-1.408241527
40.99,46.55,1.14,7819.94,0.971,16.668,0.3326,56.14,33.33,10.53,0,0,0,0,-1.383832421,-1.431824495
36.44,44.42,1.22,7769.01,0.969,15.312,0.3609,56.14,33.33,10.53,0,0,0,0,-1.522414228,-1.532639792
39.09,46.57,1.19,7929.54,0.97,16.205,0.3425,55,35,10,0,0,0,0,-1.508694767,-1.508933534
34.7,44.06,1.27,7911.21,0.968,14.942,0.3696,55,35,10,0,0,0,0,-1.438466505,-1.539120039
25.48,32.9,1.29,6175.57,0.906,4.708,1.3189,57.14,33.33,9.52,0,0,0,0,-2.001361859,-1.977299183
40.4,47.01,1.16,7748.86,0.97,16.204,0.3372,55.17,32.76,10.34,1.72,0,0,0,-1.440222039,-1.438505619
38.38,47.24,1.23,7977.44,0.964,14.516,0.3852,54.24,38.98,6.78,0,0,0,0,-1.496570732,-1.530721604
37.41,45.12,1.21,8058.27,0.969,16.248,0.3427,54.24,38.98,6.78,0,0,0,0,-1.502103861,-1.493501732
38.53,46.83,1.22,8003.88,0.968,14.985,0.371,53.73,37.31,8.96,0,0,0,0,-1.468365244,-1.524225431
25.18,33.37,1.33,6147.92,0.903,4.661,1.3225,53.73,37.31,8.96,0,0,0,0,-1.99687905,-1.94500378
39.29,46.69,1.19,7935.14,0.969,15.697,0.3498,54.1,34.43,9.84,1.64,0,0,0,-1.56997015,-1.517937693
19.65,27.43,1.4,6061.61,0.878,3.553,1.6536,54.1,34.43,9.84,1.64,0,0,0,-2.132497988,-2.246400268
38.58,46.87,1.22,8139.4,0.967,14.913,0.3716,52.17,39.13,8.7,0,0,0,0,-1.497783337,-1.513910126
39.24,46.63,1.19,7600.37,0.969,14.829,0.3581,54.1,31.15,9.84,4.92,0,0,0,-1.439840019,-1.483704167
33.98,42.06,1.24,7533.66,0.967,13.791,0.3846,54.1,31.15,9.84,4.92,0,0,0,-1.476422203,-1.53215381
36.51,44.85,1.23,7502.14,0.968,14.855,0.3668,55.17,32.76,10.34,1.72,0,0,0,-1.569721323,-1.507563296
39.04,44.97,1.15,7877.37,0.972,17.09,0.3203,54.9,33.33,11.76,0,0,0,0,-1.432278053,-1.466431799
42.02,46.86,1.12,7972.37,0.973,17.866,0.3083,53.7,35.19,11.11,0,0,0,0,-1.40702051,-1.452665717
37.53,44.77,1.19,7938.23,0.971,16.327,0.3357,53.7,35.19,11.11,0,0,0,0,-1.563569968,-1.564423231
40.57,44.31,1.09,8057.39,0.972,17.285,0.3164,52.63,36.84,10.53,0,0,0,0,-1.413326769,-1.484978557
20.74,23.94,1.15,5957.05,0.886,3.94,1.4721,52.63,36.84,10.53,0,0,0,0,-2.146587137,-2.137659407
40.16,46.32,1.15,7828.81,0.972,17.284,0.3114,52.73,34.55,10.91,1.82,0,0,0,-1.413938243,-1.511566772
37.97,44.87,1.18,7819.08,0.97,15.932,0.338,52.73,34.55,10.91,1.82,0,0,0,-1.50220279,-1.538467141
40.11,46.51,1.16,7794.96,0.973,17.362,0.3118,54.72,32.08,11.32,1.89,0,0,0,-1.434588643,-1.456102101
37.13,44.92,1.21,7782.91,0.97,16.001,0.3362,54.72,32.08,11.32,1.89,0,0,0,-1.444072928,-1.486850545
36.28,44.71,1.23,7819.53,0.969,15.366,0.3482,56.6,28.3,15.09,0,0,0,0,-1.477420467,-1.508589031
40.75,46.45,1.14,7926.08,0.972,17.291,0.3109,52.73,34.55,10.91,1.82,0,0,0,-1.461649693,-1.393737983
41.3,46.88,1.14,7706.45,0.972,16.781,0.3153,53.7,31.48,11.11,3.7,0,0,0,-1.494189034,-1.473772581
36.47,44.39,1.22,7881.88,0.97,15.377,0.3494,53.57,33.93,10.71,1.79,0,0,0,-1.501120584,-1.527403348
37.9,47.23,1.25,8042.92,0.964,14.508,0.3863,54.24,38.98,6.78,0,0,0,0,-1.471989785,-1.524884786
40.23,43.74,1.09,8114.4,0.971,17.55,0.3204,54.24,38.98,6.78,0,0,0,0,-1.461420766,-1.463529037
27.35,29.87,1.09,6004.7,0.914,5.503,1.0909,54.24,38.98,6.78,0,0,0,0,-1.986275852,-1.938387891
36.95,44.8,1.21,8076.44,0.969,15.968,0.3496,54.24,38.98,6.78,0,0,0,0,-1.604694002,-1.503622675
40.33,46.8,1.16,8131.56,0.97,15.87,0.3384,50,37.1,12.9,0,0,0,0,-1.49428879,-1.457657883
33.13,40.49,1.22,8072.55,0.967,14.654,0.3682,50,37.1,12.9,0,0,0,0,-1.499214406,-1.51778509
36.34,75.59,2.08,7808.84,0.974,18.518,0.2969,54.9,33.33,11.76,0,0,0,0,-1.446484662,-1.411279384
37.76,44.7,1.18,7915.02,0.971,16.267,0.3374,53.7,35.19,11.11,0,0,0,0,-1.505662538,-1.470176232
41.1,46.34,1.13,7912.99,0.972,17.247,0.3128,52.73,34.55,10.91,1.82,0,0,0,-1.428703864,-1.436427794
38.31,47.09,1.23,7378.05,0.963,13.852,0.3845,53.45,36.21,10.34,0,0,0,0,-1.518837443,-1.557586252
40.7,46.57,1.14,7991.47,0.972,16.88,0.3219,53.45,36.21,10.34,0,0,0,0,-1.373450793,-1.460519841
27.17,33.46,1.23,6087.43,0.913,5.288,1.1062,53.45,36.21,10.34,0,0,0,0,-1.93014082,-1.949285577
21.09,27.38,1.3,5845.31,0.883,3.834,1.4859,53.45,36.21,10.34,0,0,0,0,-2.143934737,-2.144693966
41.85,46.62,1.11,7856.79,0.974,18.461,0.2977,54.9,33.33,11.76,0,0,0,0,-1.447165369,-1.402071056
38.82,44.75,1.15,7820.63,0.972,16.852,0.3243,54.9,33.33,11.76,0,0,0,0,-1.487814736,-1.510754775
41.3,46.81,1.13,7927.2,0.973,17.846,0.3071,53.7,35.19,11.11,0,0,0,0,-1.445676094,-1.416834725
37.34,44.7,1.2,7899.39,0.971,16.28,0.3354,53.7,35.19,11.11,0,0,0,0,-1.421858905,-1.499272359
41.02,46.76,1.14,7780.17,0.971,16.52,0.3343,56.14,33.33,10.53,0,0,0,0,-1.523476547,-1.433708242
42.07,46.98,1.12,7809.36,0.973,17.846,0.304,52.83,33.96,13.21,0,0,0,0,-1.420032312,-1.408307676
41.04,46.97,1.14,7859.08,0.972,16.83,0.3169,53.57,33.93,10.71,1.79,0,0,0,-1.454857173,-1.486272046
36.41,44.71,1.23,7844.68,0.969,15.297,0.3491,53.57,33.93,10.71,1.79,0,0,0,-1.510914144,-1.562701444
35.47,54,1.52,8125.04,0.975,19.249,0.2968,56.72,37.31,5.97,0,0,0,0,-1.404160214,-1.388743454
38.68,46.98,1.21,7619.28,0.964,14.419,0.3757,54.24,38.98,6.78,0,0,0,0,-1.566312453,-1.477884863
40.19,46.72,1.16,8015.05,0.971,17.521,0.3173,54.24,38.98,6.78,0,0,0,0,-1.459679785,-1.447723375
37.73,44.87,1.19,7979.4,0.969,15.958,0.3484,54.24,38.98,6.78,0,0,0,0,-1.446764658,-1.53039055
42.36,48.87,1.15,8013.23,0.972,17.229,0.3391,57.6,36,6.4,0,0,0,0,-1.564871765,-1.42668674
37.59,52.19,1.39,7983.6,0.966,14.712,0.3855,57.83,36.14,6.02,0,0,0,0,-1.53611138,-1.54551432
44.47,45.55,1.02,9075.67,0.976,20.229,0.2852,61.31,32.85,5.84,0,0,0,0,-1.426840878,-1.461689571
45.84,54.18,1.18,9108.48,0.979,24.348,0.2384,61.31,32.85,5.84,0,0,0,0,-1.394271801,-1.343013916
35.68,65.01,1.82,9102.61,0.979,24.11,0.2428,61.31,32.85,5.84,0,0,0,0,-1.344697495,-1.370640948
56.47,59.96,1.06,8022.97,0.971,17.248,0.3334,60,34.62,5.38,0,0,0,0,-1.466551053,-1.521008787
40.37,59.79,1.48,8690.24,0.977,22.501,0.2593,60.67,33.71,5.62,0,0,0,0,-1.35731528,-1.381603388
27.27,36.86,1.35,8745.25,0.969,15.736,0.3634,60.67,33.71,5.62,0,0,0,0,-1.504861833,-1.594960513
