PLD (Å),LCD (Å),LCD/PLD,Sacc (m2/g),Porosity,Pore Volume (cm3/g),Qst-O2 (kJ/mol),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,LOG(DO2 - INF),LOG(DO2 - 1 bar)
13.88587,14.13285,1.017786426,1479.83,0.61928,0.889179883,6.57E+00,47.05882353,47.05882353,5.882352941,0,0,0,0,-2.79934,-2.99499
16.50007,16.78598,1.017327805,2224.97,0.72584,1.347972396,6.05E+00,55.26315789,35.52631579,9.210526316,0,0,0,0,-2.96275,-3.12337
6.64826,7.788,1.17143433,3951.07,0.70868,1.259947233,9.54E+00,55.26315789,35.52631579,9.210526316,0,0,0,0,-3.69136,-3.64955
18.13687,18.27795,1.00777863,2074.92,0.71346,1.280824082,5.78E+00,55.17241379,37.93103448,6.896551724,0,0,0,0,-3.01506,-2.9637
7.38542,8.5331,1.155398068,3027.1,0.69124,1.178468284,1.05E+01,57.14285714,35.71428571,7.142857143,0,0,0,0,-3.93909,-3.92714
17.21234,18.16047,1.055084317,4802.8,0.832,2.530044276,8.45E+00,55.55555556,33.33333333,11.11111111,0,0,0,0,-3.37381,-3.36859
6.97359,7.86427,1.127721876,2438.14,0.6672,1.014448903,1.03E+01,55.55555556,33.33333333,11.11111111,0,0,0,0,-4.12308,-4.12434
13.60227,13.95952,1.026263999,1402.27,0.60434,0.666462282,8.72E+00,66.66666667,13.33333333,6.666666667,13.33333333,0,0,0,-3.20359,-3.28854
13.56414,13.94321,1.027946482,1182.49,0.57552,0.570239581,8.92E+00,58.82352941,17.64705882,0,23.52941176,0,0,0,-3.68989,-3.76823
17.42776,17.73772,1.017785418,1364.3,0.66166,0.857183573,7.10E+00,64.28571429,21.42857143,0,14.28571429,0,0,0,-3.06924,-3.13086
24.69036,24.85959,1.006854092,2014.48,0.7638,1.539193203,5.32E+00,51.78571429,28.57142857,12.5,5.357142857,0,0,1.785714286,-3.28628,-3.3456
17.71221,18.00237,1.01638192,1438.7,0.65498,0.883430783,6.08E+00,50,27.77777778,11.11111111,11.11111111,0,0,0,-2.89465,-3.02199
20.66425,26.15206,1.265570248,7982.52,0.9325,7.427497272,2.65E+00,58.95953757,36.41618497,4.624277457,0,0,0,0,-2.72997,-2.74502
16.73027,22.16406,1.324787944,5494.5,0.86088,3.195118692,5.77E+00,59.04255319,36.70212766,4.255319149,0,0,0,0,-3.13152,-3.13152
21.21701,21.56495,1.016399106,2460.55,0.7762,1.63913655,4.74E+00,42,34,12,12,0,0,0,-2.95109,-3.14486
20.73549,21.70882,1.046940294,5236.02,0.85906,2.64568743,1.11E+01,50,31.25,12.5,6.25,0,0,0,-3.28158,-3.25799
20.204,21.21409,1.049994556,8004.26,0.86558,3.629631493,5.83E+00,47.82608696,30.43478261,13.04347826,8.695652174,0,0,0,-3.02816,-3.06026
27.1647,27.37684,1.0078094,2004.34,0.76956,1.64205028,4.26E+00,47.82608696,34.7826087,8.695652174,8.695652174,0,0,0,-2.72424,-3.09468
23.66901,23.90959,1.010164346,1195.05,0.65148,0.926663993,5.79E+00,54.28571429,34.28571429,5.714285714,5.714285714,0,0,0,-2.93042,-3.17677
21.69109,21.88357,1.00887369,1860.59,0.72658,1.283145754,5.79E+00,50,33.33333333,5.555555556,11.11111111,0,0,0,-2.78168,-2.9379
26.22353,26.44099,1.008292553,2196.66,0.76268,1.64443697,4.95E+00,50,37.5,8.333333333,4.166666667,0,0,0,-2.69651,-2.81634
11.2319,12.35077,1.099615381,3036.44,0.72788,1.38332627,8.99E+00,51.02040816,38.7755102,6.12244898,4.081632653,0,0,0,-3.8726,-3.84446
15.26024,15.44807,1.012308456,1723.66,0.64294,0.956570901,5.59E+00,61.53846154,30.76923077,7.692307692,0,0,0,0,-2.88288,-2.93753
15.62893,15.71415,1.005452709,2153.34,0.69954,1.296565734,4.75E+00,50,43.75,6.25,0,0,0,0,-3.00658,-3.09432
11.16047,12.15986,1.089547304,1885.2,0.61934,0.824082464,8.73E+00,40.4040404,45.45454545,4.04040404,8.080808081,0,0,2.02020202,-3.68628,-3.787
25.82136,26.07795,1.009937122,2171.11,0.77316,1.713749942,5.43E+00,52,40,4,4,0,0,0,-2.76043,-2.92254
13.89127,14.1937,1.021771228,3880.95,0.76658,1.850730558,8.10E+00,52,40,4,4,0,0,0,-3.84162,-3.80797
29.51295,29.69909,1.006307062,2257.38,0.8047,2.014903324,4.20E+00,47.36842105,31.57894737,15.78947368,5.263157895,0,0,0,-2.67262,-2.88917
12.63345,12.99694,1.02877203,4079.11,0.79168,1.843963702,8.13E+00,47.36842105,31.57894737,15.78947368,5.263157895,0,0,0,-3.60978,-3.59477
4.59057,4.92801,1.073507212,343.753,0.47494,0.471451261,1.61E+01,55.96330275,38.53211009,3.669724771,1.834862385,0,0,0,-3.22604,-3.55951
5.77188,8.14957,1.411943769,2336.09,0.61528,0.854160506,1.04E+01,58.67768595,38.01652893,3.305785124,0,0,0,0,-3.71263,-3.68844
34.05192,34.2807,1.006718564,2268.51,0.8247,2.152392635,3.72E+00,53.57142857,28.57142857,7.142857143,0,0,10.71428571,0,-2.59705,-2.6562
35.58693,35.77068,1.005163413,2398.6,0.81924,2.377302972,3.80E+00,53.57142857,39.28571429,7.142857143,0,0,0,0,-2.52222,-2.75313
38.21317,38.37151,1.004143598,2402.15,0.82918,2.483958132,3.77E+00,56,36,8,0,0,0,0,-2.53275,-2.59715
16.87389,17.30893,1.025781844,2867.65,0.72762,1.326379572,6.75E+00,41.66666667,41.66666667,2.777777778,11.11111111,0,0,2.777777778,-3.37121,-3.54835
13.25722,13.64902,1.029553707,1493.98,0.61372,0.805621445,7.16E+00,62.16216216,35.13513514,2.702702703,0,0,0,0,-3.12371,-3.27954
10.31026,11.05746,1.072471499,1666.88,0.60676,0.807516736,1.21E+01,59.25925926,37.03703704,3.703703704,0,0,0,0,-3.20528,-3.41001
29.20821,29.4063,1.006781997,2009,0.77858,1.73009704,4.39E+00,54.16666667,33.33333333,8.333333333,4.166666667,0,0,0,-2.7864,-2.89671
22.92308,23.2834,1.015718656,3527.12,0.83364,2.524957596,4.20E+00,53.33333333,33.33333333,13.33333333,0,0,0,0,-3.03927,-3.0526
27.51112,27.78086,1.009804763,3011.75,0.80712,2.031717263,8.29E+00,58,38,4,0,0,0,0,-3.40636,-3.21113
18.99926,19.12503,1.006619732,2230.09,0.73416,1.411960197,6.35E+00,56.8627451,35.29411765,5.882352941,1.960784314,0,0,0,-3.22253,-3.36151
21.9532,22.25008,1.013523313,2196.68,0.7506,1.511928646,5.78E+00,55.55555556,33.33333333,7.407407407,3.703703704,0,0,0,-2.86975,-2.9929
22.81988,23.0568,1.010382176,2111.67,0.7507,1.54595759,4.41E+00,53.33333333,33.33333333,13.33333333,0,0,0,0,-2.77312,-2.80442
26.59669,26.74144,1.005442407,2726.3,0.798,2.00556935,4.69E+00,50,31.25,12.5,6.25,0,0,0,-2.8398,-3.14941
23.49647,23.59867,1.00434959,2440.72,0.77474,1.780045768,5.39E+00,57.62711864,35.59322034,6.779661017,0,0,0,0,-2.84343,-2.92443
25.87958,26.06961,1.007342855,2363.07,0.78376,1.886723414,5.45E+00,59.70149254,37.31343284,2.985074627,0,0,0,0,-2.83317,-3.00972
14.88605,15.60342,1.048190756,1331.18,0.6246,0.918544271,6.53E+00,48.75,48.75,1.25,0,1.25,0,0,-3.19866,-3.27497
11.0147,12.84851,1.166487512,3487.83,0.74898,1.653468734,5.08E+00,48.75,48.75,1.25,0,1.25,0,0,-3.27516,-3.23334
24.76915,25.20125,1.017445088,3025.14,0.81422,2.238393191,4.68E+00,50.94339623,41.50943396,3.773584906,3.773584906,0,0,0,-2.91774,-3.31032
10.13563,10.99901,1.085182667,5105.78,0.77472,1.757555684,7.97E+00,50.94339623,41.50943396,3.773584906,3.773584906,0,0,0,-3.6091,-3.55233
6.01379,8.01301,1.332439277,4202.91,0.72292,1.326492791,8.00E+00,50.94339623,41.50943396,3.773584906,3.773584906,0,0,0,-3.52666,-3.52737
24.14415,24.61148,1.019355827,2797.63,0.7954,1.994288422,5.17E+00,49.14772727,44.03409091,3.409090909,3.409090909,0,0,0,-2.95443,-3.12631
9.82226,10.78735,1.098255391,4975.49,0.76576,1.700343728,7.64E+00,49.15254237,44.06779661,3.389830508,3.389830508,0,0,0,-3.56384,-3.57138
5.82889,7.76781,1.332639662,3577.89,0.6958,1.195300569,8.22E+00,49.15254237,44.06779661,3.389830508,3.389830508,0,0,0,-3.52722,-3.53467
36.15482,44.07726,1.219125417,9084.47,0.97634,21.93120582,1.10E+00,59.63302752,36.69724771,3.669724771,0,0,0,0,-2.10079,-2.13408
18.6938,22.42691,1.199697761,9197.94,0.95246,10.70423928,1.89E+00,59.63302752,36.69724771,3.669724771,0,0,0,0,-2.48433,-2.51133
17.08751,17.80373,1.041914826,9269.37,0.92726,6.919076223,2.55E+00,58.03571429,38.39285714,3.571428571,0,0,0,0,-2.70511,-2.68444
12.56041,16.00652,1.274362859,8741.55,0.90278,5.022224447,3.16E+00,57.52212389,38.9380531,3.539823009,0,0,0,0,-2.94316,-2.87918
17.17374,17.26282,1.005186989,8565.26,0.87916,3.946226182,4.18E+00,59.63302752,36.69724771,3.669724771,0,0,0,0,-2.90926,-2.9802
15.94009,16.42543,1.030447758,6940.08,0.85048,3.068940009,5.36E+00,57.52212389,38.9380531,3.539823009,0,0,0,0,-3.07777,-3.09123
14.59231,14.68928,1.006645281,3844.32,0.79268,1.952399367,7.40E+00,59.63302752,36.69724771,3.669724771,0,0,0,0,-2.57575,-2.68706
27.5514,27.78947,1.00864094,1805.51,0.74924,1.45131516,4.67E+00,57.69230769,30.76923077,3.846153846,7.692307692,0,0,0,-2.65454,-3.02929
9.55601,10.04507,1.051178264,786.812,0.5308,0.520137188,8.47E+00,56.25,25,6.25,12.5,0,0,0,-3.33869,-3.51708
24.58887,24.97628,1.015755502,2409.53,0.74376,1.467207973,6.31E+00,54.28571429,34.28571429,11.42857143,0,0,0,0,-3.0275,-3.14215
17.38347,17.75707,1.021491681,2160.5,0.71772,1.257802998,6.82E+00,57.77777778,33.33333333,8.888888889,0,0,0,0,-2.92606,-2.95223
25.61195,25.94027,1.012819016,2604.47,0.76608,1.683078262,6.79E+00,56.75675676,37.83783784,5.405405405,0,0,0,0,-3.06285,-3.12588
17.78526,18.10139,1.017774832,2112.43,0.71482,1.271125558,7.08E+00,59.57446809,36.17021277,4.255319149,0,0,0,0,-2.96367,-3.13051
16.67589,17.02592,1.020990184,1985.5,0.6865,1.162261135,5.87E+00,56.96202532,37.97468354,5.063291139,0,0,0,0,-2.98799,-3.1377
16.56674,16.91686,1.02113391,1972.36,0.68916,1.148301442,5.72E+00,55.26315789,35.52631579,9.210526316,0,0,0,0,-2.86964,-3.00938
16.5094,16.76366,1.015400923,2035.96,0.69252,1.174361835,6.76E+00,59.57446809,36.17021277,4.255319149,0,0,0,0,-2.9046,-3.09391
14.70558,14.85762,1.010338933,2411.6,0.72692,1.298412262,6.78E+00,53.48837209,32.55813953,11.62790698,0,0,0,2.325581395,-3.11205,-3.35351
21.75363,22.52524,1.035470402,4378.71,0.8533,2.773552279,6.79E+00,50,31.25,12.5,6.25,0,0,0,-3.34279,-3.28519
8.80355,9.28209,1.054357617,2530.01,0.70642,1.148067972,8.56E+00,50,31.25,12.5,6.25,0,0,0,-3.80847,-3.81952
17.95481,18.24695,1.016270849,1813.37,0.68914,1.054608114,7.03E+00,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0,-3.05227,-3.14094
5.37085,6.62897,1.2342497,4036.87,0.69084,1.057240407,1.23E+01,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0,-3.97265,-3.95976
20.17208,20.40907,1.011748417,2194.17,0.74852,1.499394049,5.93E+00,58.18181818,34.54545455,7.272727273,0,0,0,0,-2.92441,-3.0446
20.87205,21.15822,1.01371068,2025.26,0.7347,1.405868789,6.02E+00,57.62711864,35.59322034,3.389830508,3.389830508,0,0,0,-2.84277,-3.21126
21.51193,21.62716,1.005356563,2423.22,0.7675,1.734380967,5.51E+00,59.64912281,36.84210526,3.50877193,0,0,0,0,-2.87863,-2.89634
21.48577,21.59162,1.004926516,2441.66,0.7709,1.73734123,5.39E+00,58.18181818,34.54545455,7.272727273,0,0,0,0,-2.93953,-2.93507
18.05073,18.27142,1.012226098,2368.2,0.7385,1.479823503,5.93E+00,59.57446809,36.17021277,4.255319149,0,0,0,0,-2.97443,-3.01723
6.2436,7.98896,1.279543853,2978.96,0.70474,1.35041035,9.53E+00,53.08641975,41.97530864,4.938271605,0,0,0,0,-3.74219,-3.77058
15.11102,17.42109,1.152873201,7192.99,0.86228,3.031980168,5.16E+00,55.96330275,29.35779817,7.339449541,3.669724771,0,0,3.669724771,-3.11364,-3.07369
22.97002,23.21506,1.010667818,2073.65,0.74118,1.460789975,5.23E+00,59.61538462,34.61538462,5.769230769,0,0,0,0,-2.90755,-3.06608
23.76101,23.99157,1.009703291,2312.23,0.7578,1.646203175,5.41E+00,56.25,37.5,6.25,0,0,0,0,-2.84469,-2.90165
15.86945,16.20054,1.020863357,2159.16,0.7066,1.235493962,5.91E+00,64.17910448,31.34328358,4.47761194,0,0,0,0,-3.06524,-3.01019
16.03965,16.37005,1.020598953,2431.45,0.71454,1.324328282,6.05E+00,61.9047619,33.33333333,4.761904762,0,0,0,0,-3.05588,-3.1054
18.97905,19.27551,1.015620381,1907.19,0.71582,1.269661646,6.08E+00,60.43956044,36.26373626,3.296703297,0,0,0,0,-3.0449,-3.11756
27.74552,27.96177,1.007794051,2356.98,0.78596,1.893541874,4.56E+00,61.81818182,32.72727273,5.454545455,0,0,0,0,-2.82623,-2.96435
30.87806,31.08363,1.006657478,2229.62,0.7981,2.006567038,4.63E+00,59.70149254,35.82089552,4.47761194,0,0,0,0,-2.81348,-2.94033
31.3874,31.56586,1.005685721,2418.54,0.79722,2.08581124,4.67E+00,57.14285714,38.0952381,4.761904762,0,0,0,0,-2.7007,-2.87709
11.07322,11.49084,1.037714414,1478.82,0.6032,0.793040387,6.88E+00,60.6557377,34.42622951,4.918032787,0,0,0,0,-3.03957,-3.05891
11.76046,12.18294,1.035923765,1670.97,0.63014,0.893294831,7.01E+00,57.89473684,36.84210526,5.263157895,0,0,0,0,-3.14271,-3.27058
10.72745,11.15675,1.04001883,1467.02,0.60206,0.764877092,6.89E+00,58.62068966,31.03448276,10.34482759,0,0,0,0,-3.06161,-3.25374
11.50037,11.93118,1.037460534,1664.53,0.63084,0.865479201,7.00E+00,55.55555556,33.33333333,11.11111111,0,0,0,0,-3.11947,-3.31216
8.87252,9.37359,1.056474373,1318.24,0.55928,0.66071494,8.07E+00,58.49056604,33.96226415,7.547169811,0,0,0,0,-3.12701,-3.14527
9.84099,10.32889,1.049578345,1547.81,0.59562,0.766237291,7.85E+00,55.10204082,36.73469388,8.163265306,0,0,0,0,-3.18805,-3.24292
16.13482,20.86465,1.293144268,8248.84,0.92328,6.187623145,2.65E+00,55.26315789,35.52631579,9.210526316,0,0,0,0,-2.6784,-2.6246
17.49149,22.2725,1.27333349,8590.91,0.93338,7.369293689,2.45E+00,56.96202532,37.97468354,5.063291139,0,0,0,0,-2.63691,-2.76412
16.23719,21.45783,1.321523613,8317.29,0.92754,6.562241324,2.58E+00,55.26315789,35.52631579,9.210526316,0,0,0,0,-2.63653,-2.72459
13.06993,13.36641,1.022684131,2045.25,0.71342,0.999569864,1.05E+01,37.5,25,6.25,25,0,0,6.25,-3.94245,-3.89783
21.00947,21.47235,1.022031969,3826.51,0.8308,2.430341237,5.74E+00,54.54545455,35.35353535,6.060606061,3.03030303,0,0,1.01010101,-3.15357,-3.22881
26.29042,26.47083,1.006862195,1888.96,0.76876,1.587992762,5.04E+00,53.33333333,31.11111111,8.888888889,4.444444444,0,0,2.222222222,-2.76957,-2.88254
11.9113,12.30604,1.03313996,2964.73,0.73844,1.343556228,8.89E+00,53.33333333,31.11111111,8.888888889,4.444444444,0,0,2.222222222,-3.75608,-3.84465
10.72475,11.19018,1.043397748,1473.67,0.61118,0.719984827,8.23E+00,52.63157895,31.57894737,10.52631579,5.263157895,0,0,0,-3.1137,-3.29728
4.41385,6.21463,1.40798396,3152.97,0.68742,1.104388507,9.21E+00,57.89473684,31.57894737,5.263157895,5.263157895,0,0,0,-3.8396,-3.8359
16.74182,19.03161,1.136770674,6765.02,0.9104,5.180645418,3.43E+00,55.55555556,33.33333333,11.11111111,0,0,0,0,-2.43761,-2.50284
16.76077,18.95735,1.131054838,6628.63,0.91112,5.026563905,3.49E+00,53.84615385,30.76923077,15.38461538,0,0,0,0,-2.41542,-2.58241
16.76202,18.89922,1.127502533,6503.24,0.91096,4.982988174,3.39E+00,52,28,20,0,0,0,0,-2.43885,-2.45538
16.76037,18.9417,1.130148081,6408.47,0.91276,4.894759139,3.39E+00,50,25,25,0,0,0,0,-2.4323,-2.46878
4.26075,9.71805,2.28083084,1161.83,0.5541,0.650742405,1.44E+01,51.19363395,44.56233422,2.122015915,1.061007958,0,0,1.061007958,-4.43942,-4.46427
36.21564,36.33674,1.003343859,1606.84,0.7206,1.22206017,8.52E+00,60.6557377,36.06557377,3.278688525,0,0,0,0,-2.84951,-2.86825
33.59015,33.71465,1.003706444,2534.68,0.81638,2.331568335,3.37E+00,54.16666667,33.33333333,8.333333333,4.166666667,0,0,0,-2.5783,-2.67227
9.02304,9.45075,1.047401984,1053.74,0.53722,0.501535733,9.09E+00,42.85714286,28.57142857,14.28571429,14.28571429,0,0,0,-3.08933,-3.14854
16.01692,16.40742,1.024380468,1782.57,0.66696,1.013344435,7.21E+00,55.55555556,35.18518519,7.407407407,1.851851852,0,0,0,-3.13986,-3.20418
52.68303,52.79583,1.002141107,2438.53,0.86184,3.290834737,3.01E+00,55.55555556,38.88888889,5.555555556,0,0,0,0,-2.41638,-2.70932
5.01312,5.30681,1.058584275,994.511,0.55894,0.680431774,1.55E+01,55.55555556,34.56790123,9.87654321,0,0,0,0,-3.36006,-3.56241
26.05664,26.27273,1.008293088,2220,0.75656,1.708007017,4.45E+00,56,40,4,0,0,0,0,-2.69671,-2.83803
23.40692,23.63183,1.009608697,2150.17,0.75506,1.555125327,5.14E+00,53.33333333,33.33333333,13.33333333,0,0,0,0,-2.89532,-2.88816
13.50013,13.82821,1.024301988,1512.79,0.60582,0.774838655,8.42E+00,46.66666667,40,6.666666667,6.666666667,0,0,0,-2.98404,-3.16327
14.41173,14.70291,1.020204375,1869.68,0.68504,1.071506779,5.71E+00,40.625,37.5,18.75,0,0,3.125,0,-2.9699,-2.92361
28.33863,28.48346,1.005110692,2032.56,0.7632,1.532754801,6.50E+00,48.48484848,39.39393939,6.060606061,6.060606061,0,0,0,-2.73748,-2.6928
20.73527,20.94974,1.010343246,1764.87,0.7012,1.170342207,5.76E+00,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0,-2.82969,-3.02041
36.52126,36.70222,1.004954922,2365.98,0.81628,2.419058965,4.33E+00,60.71428571,35.71428571,3.571428571,0,0,0,0,-2.51717,-2.77908
35.6703,35.83713,1.004677,2204.72,0.80266,2.147786415,4.56E+00,60.71428571,35.71428571,3.571428571,0,0,0,0,-2.65142,-2.59325
6.96077,8.18614,1.176039432,7323.21,0.8026,2.087456793,5.91E+00,60.6557377,32.78688525,0,6.557377049,0,0,0,-3.28718,-3.26318
7.0698,8.19994,1.159854593,7402.51,0.80422,2.106766003,5.88E+00,60.6557377,32.78688525,0,6.557377049,0,0,0,-3.26793,-3.30642
6.64388,7.2002,1.083734204,1704.74,0.62096,0.719327287,1.61E+01,64.28571429,14.28571429,7.142857143,14.28571429,0,0,0,-4.29022,-4.30169
6.29192,7.25445,1.152978741,2514.61,0.65438,1.123254517,1.14E+01,54.34782609,39.13043478,6.52173913,0,0,0,0,-4.05878,-4.05926
14.95,15.27488,1.021731104,1882.67,0.66566,1.001006029,7.32E+00,54.54545455,36.36363636,9.090909091,0,0,0,0,-3.08412,-3.25778
14.48774,14.63819,1.010384642,1838.99,0.67868,0.977730653,7.94E+00,54.83870968,35.48387097,6.451612903,3.225806452,0,0,0,-2.9685,-3.16691
17.07,21.85,1.28,5678.71,0.883,3.779,5.0487,54.55,36.36,4.55,4.55,0,0,0,-2.994583542,-3.058625757
9.74,10.75,1.1,6313.24,0.821,2.251,5.5142,54.55,36.36,4.55,4.55,0,0,0,-3.357210405,-3.390015145
10.21,15.54,1.52,6241.55,0.846,2.694,5.0663,54.55,36.36,4.55,4.55,0,0,0,-3.242360663,-3.277487749
15.56,17.62,1.13,5324.04,0.803,2.053,7.7821,54.55,36.36,4.55,4.55,0,0,0,-3.429301435,-3.412748705
14.79,16.85,1.14,6032.5,0.876,3.451,5.9192,54.55,36.36,4.55,4.55,0,0,0,-3.202982054,-3.156944098
5.9,10.12,1.72,4987.26,0.753,1.483,8.4641,54.55,36.36,4.55,4.55,0,0,0,-3.48137322,-3.459132515
19.63,30.79,1.57,6205.06,0.903,4.572,4.3677,54.55,36.36,4.55,4.55,0,0,0,-2.992546578,-3.003388568
11.91,14.47,1.21,5234.51,0.798,1.96,7.7597,54.55,36.36,4.55,4.55,0,0,0,-3.398705277,-3.435498657
6.93,8.35,1.2,5454.1,0.747,1.46,8.8749,54.55,36.36,4.55,4.55,0,0,0,-3.467828354,-3.54347153
14.51,14.74,1.02,5831.09,0.854,2.813,5.2024,54.55,36.36,4.55,4.55,0,0,0,-3.108352978,-3.201888855
18.75,39.78,2.12,6257.65,0.904,4.701,4.1514,54.55,36.36,4.55,4.55,0,0,0,-2.952677598,-2.922085577
14.57,33.18,2.28,5907.24,0.89,4.011,5.4731,54.55,36.36,4.55,4.55,0,0,0,-3.087417911,-3.053014607
4.52,6.12,1.35,633.08,0.566,0.644,14.1636,54.55,36.36,4.55,4.55,0,0,0,-4.650485394,-4.739711334
16.34,19.21,1.18,6112.25,0.892,3.997,4.9594,54.55,36.36,4.55,4.55,0,0,0,-3.08012856,-3.140344908
8.94,12.36,1.38,4958.27,0.783,1.753,8.1175,54.55,36.36,4.55,4.55,0,0,0,-3.50573889,-3.558864987
18.85,21.57,1.14,5919.04,0.892,4.028,4.4957,54.55,36.36,4.55,4.55,0,0,0,-3.013400001,-3.062038458
8.45,11.83,1.4,5169.1,0.787,1.777,7.8943,54.55,36.36,4.55,4.55,0,0,0,-3.477093614,-3.490945264
13.96,18.57,1.33,5949.73,0.867,3.206,4.8308,54.55,36.36,4.55,4.55,0,0,0,-3.221676747,-3.205757347
14.57,16.44,1.13,3423.09,0.759,1.395,9.0938,50,20.83,8.33,20.83,0,0,0,-3.70323939,-3.642502612
17.32,38.32,2.21,4756.28,0.882,3.198,4.8728,50,20.83,8.33,20.83,0,0,0,-3.041241427,-3.074127056
10.15,13.11,1.29,4194.72,0.783,1.701,5.9867,60,30,0,10,0,0,0,-3.205150227,-3.27219118
6.25,6.6,1.06,1300.99,0.582,0.669,16.3567,61.45,33.73,0,4.82,0,0,0,-3.963661455,-4.074762546
17.82,34.05,1.91,4539.65,0.898,4.331,3.5642,63.64,31.17,0,5.19,0,0,0,-2.878509089,-2.847665717
7.6,9.31,1.22,4093.03,0.747,1.45,8.3842,64.91,31.58,0,3.51,0,0,0,-3.46164608,-3.499970525
4.34,4.97,1.15,1545.76,0.618,0.752,14.1526,60,30,0,10,0,0,0,-4.203270841,-4.188697018
4.37,5.88,1.34,1803.8,0.607,0.727,14.6456,66.67,28.57,0,4.76,0,0,0,-4.185587103,-4.255894886
15.66,16.02,1.02,3801.37,0.786,1.741,13.4012,66.67,28.57,0,4.76,0,0,0,-3.591863677,-3.462657742
30.32,31,1.02,4913.63,0.851,2.741,5.5034,42.86,39.29,14.29,3.57,0,0,0,-3.100553276,-3.140271407
11.57,13.01,1.12,3962.44,0.761,1.525,9.5104,42.86,39.29,14.29,3.57,0,0,0,-3.546057218,-3.577965391
14.46,33.62,2.32,4442.66,0.842,2.549,6.3461,42.86,39.29,14.29,3.57,0,0,0,-3.150692629,-3.226836422
15.45,20.7,1.34,4615.41,0.865,2.904,5.6523,50,29.17,0,20.83,0,0,0,-3.108090054,-3.083222656
10.21,15.93,1.56,4849.26,0.821,2.052,5.851,50,29.17,0,20.83,0,0,0,-3.327424552,-3.319183676
30.77,31.25,1.02,4851.53,0.858,2.688,5.0412,50,29.17,0,20.83,0,0,0,-3.086373244,-3.100054263
15.2,17.09,1.12,3687.25,0.776,1.575,9.2891,50,29.17,0,20.83,0,0,0,-3.630193583,-3.554979136
5.5,10.21,1.85,3447.13,0.717,1.128,10.0224,50,29.17,0,20.83,0,0,0,-3.664239742,-3.684715342
19.43,40.79,2.1,5152.57,0.891,3.633,4.6504,50,29.17,0,20.83,0,0,0,-2.959577791,-2.978990295
15.4,16.34,1.06,3034.94,0.743,1.575,9.5735,50,46.88,0,3.13,0,0,0,-3.598800768,-3.698926127
15.06,18.35,1.22,4495.14,0.803,2.224,6.0096,50,46.88,0,3.13,0,0,0,-3.269230494,-3.352108682
25.74,31.56,1.23,7343.12,0.927,6.447,3.4598,52.63,39.47,0,7.89,0,0,0,-2.672752634,-2.704871795
11.06,13.63,1.23,7045.11,0.855,2.972,5.291,52.63,39.47,0,7.89,0,0,0,-3.201367889,-3.227938911
28.74,36.07,1.25,7247.34,0.924,6.18,3.1955,52.63,39.47,0,7.89,0,0,0,-2.794604094,-2.771977596
21.82,22.95,1.05,4428.97,0.822,2.356,6.8307,52.63,39.47,0,7.89,0,0,0,-3.364834024,-3.295139856
20.83,25.31,1.22,6959.55,0.918,5.632,3.5111,52.63,39.47,0,7.89,0,0,0,-2.855612159,-2.828601517
16.96,21.27,1.25,5664.24,0.866,3.27,4.4363,52.63,39.47,0,7.89,0,0,0,-3.037764313,-3.149735642
23.05,27.2,1.18,7161.49,0.928,6.506,3.1658,52.63,39.47,0,7.89,0,0,0,-2.715029855,-2.700751277
13.28,18.87,1.42,6920.24,0.856,3.001,5.0564,52.63,39.47,0,7.89,0,0,0,-3.160761292,-3.220691125
26.27,30.87,1.18,7312.73,0.931,6.608,3.1816,52.63,39.47,0,7.89,0,0,0,-2.734342385,-2.734851876
13.25,16.46,1.24,6759.18,0.86,3.053,5.177,52.63,39.47,0,7.89,0,0,0,-3.16899516,-3.172490992
18.08,21.97,1.21,6746.06,0.888,3.981,4.676,56.25,37.5,3.13,3.13,0,0,0,-2.982021849,-3.065549354
26.04,33.16,1.27,7378.06,0.937,7.671,2.9309,56.25,37.5,3.13,3.13,0,0,0,-2.656606384,-2.636133118
21.72,22.93,1.06,6905.77,0.847,2.818,6.1815,56.25,37.5,3.13,3.13,0,0,0,-3.192741962,-3.213003968
23.24,26.72,1.15,6931.19,0.931,6.715,3.1262,56.25,37.5,3.13,3.13,0,0,0,-2.656926045,-2.732427418
19.14,20.18,1.05,7234.52,0.918,5.524,3.3922,56.25,37.5,3.13,3.13,0,0,0,-2.849713763,-2.837986695
