PLD (Å),LCD (Å),LCD/PLD,Sacc (m2/g),Porosity,Pore Volume (cm3/g),Qst-CO2 (kJ/mol),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,LOG(DCO2 - INF),LOG(DCO2 - 1 bar)
41.45,62.57,1.51,8092.06,0.98,23.533,3.7818,53.85,34.62,7.69,3.85,0,0,0,-2.278590892,-2.33506042
41.35,62.6,1.51,7957.09,0.98,22.502,3.9054,52.44,35.37,7.32,4.88,0,0,0,-2.261393575,-2.311237654
42.12,62.59,1.49,8097.38,0.982,25.193,3.5479,54.79,34.25,8.22,2.74,0,0,0,-2.2331415,-2.266915417
41.58,62.59,1.51,8126.05,0.98,24.007,3.71,53.25,35.06,7.79,3.9,0,0,0,-2.310984753,-2.345585027
41.4,62.56,1.51,8156.55,0.981,24.596,3.6893,53.95,35.53,7.89,2.63,0,0,0,-2.300195266,-2.322072731
41.51,62.54,1.51,8010.37,0.98,23.313,3.8233,55.7,34.18,7.59,2.53,0,0,0,-2.404429363,-2.368114557
41.35,62.57,1.51,8086.66,0.981,24.556,3.6909,53.33,34.67,9.33,2.67,0,0,0,-2.197672892,-2.289665425
40.62,62.72,1.54,8016.41,0.981,24.163,3.7513,54.55,35.06,5.19,5.19,0,0,0,-2.385514779,-2.30738043
28.97,54.03,1.86,8464.33,0.972,18.5,4.0844,56.57,37.37,4.04,2.02,0,0,0,-2.441782054,-2.542959546
29.6,40.92,1.38,8453.2,0.975,19.656,4.2224,56,37.33,6.67,0,0,0,0,-2.419707766,-2.561335344
41.78,63.02,1.51,8521.05,0.982,26.459,3.535,56,37.33,6.67,0,0,0,0,-2.240847881,-2.255880332
40.42,53.98,1.34,8134.26,0.962,12.963,6.7571,56,37.33,6.67,0,0,0,0,-2.61941613,-2.705769304
28.96,40.69,1.4,7895.71,0.974,17.767,4.2508,54.55,32.47,7.79,5.19,0,0,0,-2.485027773,-2.430294797
42.02,62.99,1.5,7931.23,0.981,23.525,3.6738,54.55,32.47,7.79,5.19,0,0,0,-2.222448795,-2.27472373
39.96,63.04,1.58,8233.7,0.981,24.62,3.6894,51.85,38.27,9.88,0,0,0,0,-2.216730989,-2.377448959
28.98,40.52,1.4,8019.69,0.975,18.333,4.318,54.55,35.06,5.19,5.19,0,0,0,-2.372198534,-2.493960333
40.5,63,1.56,8111.17,0.981,24.485,3.6897,54.55,35.06,5.19,5.19,0,0,0,-2.247645396,-2.308652888
29.95,40.79,1.36,8305.21,0.974,19.558,4.5337,54.12,41.18,4.71,0,0,0,0,-2.406466118,-2.520984613
45.76,71.21,1.56,8547.97,0.985,31.098,2.9929,54.95,38.46,4.4,2.2,0,0,0,-2.198529017,-2.174939887
47.14,71.19,1.51,8548.1,0.985,32.441,2.928,55.17,37.93,6.9,0,0,0,0,-2.187914262,-2.156362215
45.31,62.16,1.37,8185.06,0.969,15.961,5.8791,55.17,37.93,6.9,0,0,0,0,-2.456644862,-2.531794212
45.64,71.25,1.56,8162.48,0.984,28.786,3.1262,52.75,34.07,8.79,4.4,0,0,0,-2.158246132,-2.225108266
44.95,62.22,1.38,7809.61,0.968,14.15,6.2737,52.75,34.07,8.79,4.4,0,0,0,-2.579013369,-2.601614327
46.11,71.27,1.55,8151.88,0.984,28.801,3.1964,52.75,34.07,8.79,4.4,0,0,0,-2.22433505,-2.188178045
45.07,62.26,1.38,7783.19,0.968,14.158,6.2413,52.75,34.07,8.79,4.4,0,0,0,-2.532698156,-2.582405049
47.98,71.28,1.49,8681.13,0.986,34.042,2.8909,57.83,37.35,4.82,0,0,0,0,-2.142388868,-2.133168223
47.8,62.24,1.3,8328.78,0.971,16.767,5.8592,57.83,37.35,4.82,0,0,0,0,-2.494745628,-2.523446736
29.77,41.89,1.41,8333.53,0.976,20.584,4.2429,56.76,36.49,5.41,1.35,0,0,0,-2.318037729,-2.381985763
41.73,63.01,1.51,8468.16,0.982,26.394,3.5145,56.76,36.49,5.41,1.35,0,0,0,-2.214504518,-2.296291954
47.11,71.27,1.51,8681.34,0.985,32.62,2.9738,56.18,39.33,4.49,0,0,0,0,-2.185836836,-2.202134319
45.75,62.22,1.36,8093.3,0.969,15.653,6.0068,56.47,35.29,5.88,2.35,0,0,0,-2.499367632,-2.534565175
33.03,45.09,1.37,8207.41,0.978,22.187,3.6796,55.17,33.33,6.9,4.6,0,0,0,-2.320184432,-2.335609795
47.06,71.29,1.51,8272.63,0.984,29.953,3.0634,55.17,33.33,6.9,4.6,0,0,0,-2.142005855,-2.200520938
46.37,71.33,1.54,8347.09,0.984,30.793,3.1074,56.18,35.96,5.62,2.25,0,0,0,-2.152834199,-2.153318989
44.91,62.29,1.39,8011.22,0.968,15.14,6.207,56.18,35.96,5.62,2.25,0,0,0,-2.586664201,-2.571553558
45.67,62.21,1.36,8150.78,0.969,15.656,6.0722,56.47,35.29,5.88,2.35,0,0,0,-2.610232161,-2.536056212
29.73,41.1,1.38,8440.75,0.975,19.746,4.2085,56.58,38.16,5.26,0,0,0,0,-2.479997592,-2.507001033
42.15,63.03,1.5,8530.98,0.981,26.51,3.5429,56.58,38.16,5.26,0,0,0,0,-2.234617271,-2.295215159
47.89,71.15,1.49,8584.01,0.986,33.779,2.888,56.79,35.8,7.41,0,0,0,0,-2.134860605,-2.184358763
45.91,71.01,1.55,8595.71,0.985,32.325,2.952,55.17,37.93,6.9,0,0,0,0,-2.200652654,-2.185215186
46.6,62.13,1.33,8163.35,0.97,15.863,5.9902,54.12,36.47,9.41,0,0,0,0,-2.597632774,-2.578763291
46,71.18,1.55,8202.97,0.985,29.851,3.0357,55.17,33.33,6.9,4.6,0,0,0,-2.107848433,-2.184272608
45.4,62.13,1.37,7880.92,0.968,14.673,6.0982,55.17,33.33,6.9,4.6,0,0,0,-2.575267127,-2.589913383
47.56,71.03,1.49,8378.24,0.985,32.423,3.0288,57.83,34.94,7.23,0,0,0,0,-2.132280247,-2.155676221
45.47,71.02,1.56,8528.58,0.985,31.787,3.1083,56.98,36.05,6.98,0,0,0,0,-2.182693729,-2.175248636
45.18,62.1,1.37,7852.89,0.968,14.629,6.0737,54.12,31.76,9.41,4.71,0,0,0,-2.587393915,-2.565464516
47.14,71,1.51,8282.93,0.986,32.297,2.9242,56.79,33.33,9.88,0,0,0,0,-2.172242986,-2.16991234
46.75,62.03,1.33,7975.3,0.97,15.899,5.8785,56.79,33.33,9.88,0,0,0,0,-2.518929532,-2.548544101
42,63.03,1.5,8268.45,0.981,25.189,3.5591,56,34.67,6.67,2.67,0,0,0,-2.25529221,-2.312524055
47.42,71.09,1.5,8228.74,0.985,31.111,3.041,57.83,32.53,7.23,2.41,0,0,0,-2.198366616,-2.207075925
29.27,40.27,1.38,8170,0.975,18.884,4.3393,57.33,34.67,6.67,1.33,0,0,0,-2.459215904,-2.485357637
41.74,63.07,1.51,8254.08,0.982,25.384,3.6502,57.33,34.67,6.67,1.33,0,0,0,-2.291699546,-2.261707558
29.07,39.08,1.34,7978.31,0.975,18.144,4.4102,57.14,32.47,7.79,2.6,0,0,0,-2.445733006,-2.511052925
38.41,63.09,1.64,8042.51,0.98,23.832,3.7849,57.14,32.47,7.79,2.6,0,0,0,-2.30279143,-2.31328143
42.04,63.35,1.51,8256.71,0.981,25.08,3.7032,57.14,35.06,7.79,0,0,0,0,-2.28871109,-2.292306942
29.24,38.97,1.33,8250.71,0.974,18.213,4.5191,56.25,36.25,7.5,0,0,0,0,-2.448043301,-2.457814799
42.05,63.31,1.51,8379.03,0.981,24.491,3.8057,56.25,36.25,7.5,0,0,0,0,-2.252333519,-2.333938204
41.93,63.26,1.51,8321.63,0.98,23.175,3.9843,57.83,34.94,7.23,0,0,0,0,-2.294354767,-2.343256319
42.05,63.45,1.51,8418.84,0.98,24.074,3.8996,55.42,37.35,7.23,0,0,0,0,-2.319320015,-2.346728919
29.85,40.09,1.34,8138.68,0.975,19.092,4.4026,56.41,34.62,7.69,1.28,0,0,0,-2.45118732,-2.476369227
41.97,63.31,1.51,8263.83,0.981,24.461,3.6968,56.41,34.62,7.69,1.28,0,0,0,-2.286091314,-2.365665576
29.75,41.09,1.38,8612.2,0.975,20.283,4.0937,55.7,39.24,5.06,0,0,0,0,-2.458848108,-2.516772758
40.01,63.05,1.58,8586.48,0.982,25.94,3.6322,55.7,39.24,5.06,0,0,0,0,-2.242628429,-2.300912666
28.79,37.93,1.32,8365.62,0.973,17.727,4.5743,54.88,36.59,8.54,0,0,0,0,-2.52641431,-2.601639787
41.69,63.36,1.52,8462.85,0.98,23.952,3.8377,54.88,36.59,8.54,0,0,0,0,-2.375064264,-2.366930695
41.85,63.18,1.51,8486.73,0.979,22.995,4.0381,53.93,39.33,6.74,0,0,0,0,-2.313532022,-2.369977172
42.3,63.34,1.5,8160.59,0.98,22.93,3.9341,55.56,33.33,7.41,3.7,0,0,0,-2.38629155,-2.355577099
29.21,39.81,1.36,8057.92,0.974,17.983,4.4531,56.41,34.62,7.69,1.28,0,0,0,-2.452291046,-2.579432374
42.17,63.15,1.5,8145.98,0.981,24.408,3.7326,56.41,34.62,7.69,1.28,0,0,0,-2.245058584,-2.346181991
29.8,41.81,1.4,8422.75,0.976,20.204,4.0982,56.34,35.21,8.45,0,0,0,0,-2.446815053,-2.491234839
41.99,62.8,1.5,8430.96,0.982,26.776,3.469,56.34,35.21,8.45,0,0,0,0,-2.260574739,-2.252584186
28.96,40.6,1.4,8461.9,0.975,19.438,4.2448,55.41,36.49,8.11,0,0,0,0,-2.438798275,-2.520428688
41.51,62.8,1.51,8499.28,0.982,26.099,3.5588,55.41,36.49,8.11,0,0,0,0,-2.208265488,-2.339531344
29.96,39.7,1.33,7876.13,0.975,18.605,4.3201,54.55,32.47,7.79,5.19,0,0,0,-2.348976912,-2.491574662
40.02,62.94,1.57,8476.18,0.981,25.713,3.5933,54.55,37.66,7.79,0,0,0,0,-2.289954137,-2.310282936
29.2,40.75,1.4,8393.13,0.976,19.416,4.1995,54.79,35.62,9.59,0,0,0,0,-2.490081094,-2.513930168
41.52,62.79,1.51,8413.57,0.982,26.05,3.5522,54.79,35.62,9.59,0,0,0,0,-2.34427251,-2.292771027
28.84,39.9,1.38,8386.15,0.975,19.089,4.2233,56.94,33.33,9.72,0,0,0,0,-2.408073559,-2.576975794
41.63,62.93,1.51,8379.7,0.982,25.714,3.5359,56.94,33.33,9.72,0,0,0,0,-2.271035853,-2.251613582
41.55,62.84,1.51,8402.85,0.982,25.443,3.5972,54.67,36,8,1.33,0,0,0,-2.316973913,-2.294031923
28.72,40.15,1.4,8324.38,0.975,18.991,4.2924,56.16,34.25,8.22,1.37,0,0,0,-2.455025913,-2.497031801
41.59,62.81,1.51,8388.97,0.982,25.579,3.5416,56.16,34.25,8.22,1.37,0,0,0,-2.276127998,-2.306998791
39.04,63.08,1.62,8431.23,0.981,24.838,3.5838,57.53,31.51,10.96,0,0,0,0,-2.308710327,-2.351492858
29.81,40.42,1.36,8429.46,0.975,19.928,4.1128,54.67,36,8,1.33,0,0,0,-2.373407983,-2.532487258
41.51,62.82,1.51,8467.86,0.982,25.425,3.5946,54.67,36,8,1.33,0,0,0,-2.245147238,-2.268683881
29.83,41.14,1.38,8136.7,0.976,19.705,4.2949,55.41,33.78,8.11,2.7,0,0,0,-2.48260822,-2.496074304
41.2,62.81,1.52,8275.31,0.981,24.878,3.6741,55.41,33.78,8.11,2.7,0,0,0,-2.272238395,-2.323400768
28.67,40.25,1.4,8254.51,0.974,18.502,4.23,54.79,32.88,9.59,2.74,0,0,0,-2.334325281,-2.530498778
40.64,62.77,1.54,8288.27,0.981,24.824,3.5637,54.79,32.88,9.59,2.74,0,0,0,-2.332597132,-2.322265135
41.3,62.89,1.52,8464.53,0.981,24.998,3.6176,55.26,35.53,7.89,1.32,0,0,0,-2.275364367,-2.319324355
29.38,40.18,1.37,8643.76,0.975,19.785,4.2571,55.7,39.24,5.06,0,0,0,0,-2.441728706,-2.59353909
39.68,63.02,1.59,8672.05,0.982,25.897,3.6937,55.7,39.24,5.06,0,0,0,0,-2.226662807,-2.301747116
29.85,39.14,1.31,8240.62,0.975,19.269,4.3672,53.16,36.71,7.59,2.53,0,0,0,-2.305300412,-2.543670869
38.56,62.96,1.63,8452.39,0.98,24.334,3.7167,53.16,36.71,7.59,2.53,0,0,0,-2.33253045,-2.347120307
41.92,62.84,1.5,8335.5,0.981,24.955,3.6324,54.67,34.67,9.33,1.33,0,0,0,-2.287459017,-2.289123274
28.65,38.68,1.35,8100.08,0.973,17.293,4.4976,54.55,32.47,7.79,5.19,0,0,0,-2.469060763,-2.605869237
38.78,62.83,1.62,8214.71,0.98,23.272,3.8268,54.55,32.47,7.79,5.19,0,0,0,-2.368576563,-2.354330236
28.66,37.67,1.31,8526.79,0.973,17.762,4.4544,52.44,37.8,9.76,0,0,0,0,-2.519481471,-2.54630837
41.53,62.82,1.51,8686.89,0.98,23.922,3.7482,52.44,37.8,9.76,0,0,0,0,-2.317475528,-2.331353403
29.83,40.16,1.35,8265.62,0.975,19.325,4.2919,54.55,35.06,7.79,2.6,0,0,0,-2.32210222,-2.447511127
41.54,62.84,1.51,8326.03,0.981,24.374,3.7073,54.55,35.06,7.79,2.6,0,0,0,-2.359934404,-2.379811929
28.69,39.17,1.37,8228.61,0.974,17.707,4.4767,53.75,36.25,7.5,2.5,0,0,0,-2.540139438,-2.487807474
41.62,62.77,1.51,8256.26,0.98,23.842,3.7542,53.75,36.25,7.5,2.5,0,0,0,-2.279984842,-2.283665707
42.62,62.63,1.47,8372.44,0.982,26.612,3.4849,56.34,35.21,8.45,0,0,0,0,-2.3264529,-2.269790873
29.44,41.28,1.4,8445.35,0.976,19.745,4.1816,55.41,36.49,8.11,0,0,0,0,-2.451520861,-2.560886849
42.48,63.05,1.48,8442.73,0.982,26.295,3.5038,55.41,36.49,8.11,0,0,0,0,-2.287489577,-2.273073532
42.11,62.89,1.49,8368.45,0.981,25.553,3.5217,54.67,36,8,1.33,0,0,0,-2.204568737,-2.27856794
29.52,39.85,1.35,8364.32,0.974,18.768,4.2381,55.13,37.18,7.69,0,0,0,0,-2.467230508,-2.496833894
41.92,62.92,1.5,8398.12,0.981,25.148,3.587,55.13,37.18,7.69,0,0,0,0,-2.190023776,-2.283139473
29.8,39.4,1.32,7944.42,0.974,18.417,4.3554,54.55,32.47,7.79,5.19,0,0,0,-2.39138767,-2.549153494
38.92,63.02,1.62,8196.55,0.981,23.499,3.6854,54.55,32.47,7.79,5.19,0,0,0,-2.25729253,-2.322705032
30.02,42.59,1.42,8408.79,0.976,20.393,4.0434,56.34,35.21,8.45,0,0,0,0,-2.345887549,-2.548333161
42.63,62.83,1.47,8380.21,0.982,26.822,3.4599,56.34,35.21,8.45,0,0,0,0,-2.241029785,-2.265428272
42.11,53.74,1.28,8001.31,0.963,13.151,6.6042,56.34,35.21,8.45,0,0,0,0,-2.713228802,-2.678381432
29.29,41.3,1.41,8305.77,0.975,19.484,4.2097,55.41,36.49,8.11,0,0,0,0,-2.467748159,-2.550967035
42.53,62.87,1.48,8392.63,0.981,26.239,3.4945,55.41,36.49,8.11,0,0,0,0,-2.172778224,-2.28007041
42.62,62.98,1.48,8259.29,0.981,24.862,3.7166,57.14,35.06,7.79,0,0,0,0,-2.306666728,-2.349940368
29.5,41.26,1.4,8297.41,0.975,19.401,4.1877,54.79,35.62,9.59,0,0,0,0,-2.3615574,-2.519114679
42.64,62.83,1.47,8313.41,0.982,26.157,3.4966,54.79,35.62,9.59,0,0,0,0,-2.248707601,-2.284179296
29.2,40.46,1.39,8223.37,0.974,18.665,4.2793,55.26,35.53,7.89,1.32,0,0,0,-2.418976421,-2.506475051
42.49,62.87,1.48,8320.19,0.981,25.068,3.5716,55.26,35.53,7.89,1.32,0,0,0,-2.262694235,-2.321809046
29.68,41.78,1.41,8486.01,0.976,20.142,4.1649,57.53,36.99,5.48,0,0,0,0,-2.461428064,-2.49425403
42.46,63.03,1.48,8526.3,0.982,27.141,3.4945,57.53,36.99,5.48,0,0,0,0,-2.292927752,-2.276690773
41.82,53.88,1.29,8129.72,0.963,13.309,6.5839,57.53,36.99,5.48,0,0,0,0,-2.704700591,-2.706485779
29.18,41.7,1.43,8196.39,0.975,19.262,4.2545,56,36,5.33,2.67,0,0,0,-2.430485118,-2.503473468
41.47,63.05,1.52,8278.41,0.982,25.763,3.5916,56,36,5.33,2.67,0,0,0,-2.30660486,-2.2896487
47.4,71.31,1.5,8579,0.985,32.786,3.0204,57.47,37.93,4.6,0,0,0,0,-2.123959169,-2.14781927
46.35,62.26,1.34,8258.37,0.97,16.132,6.0485,57.47,37.93,4.6,0,0,0,0,-2.584385265,-2.561389007
42.46,63.05,1.49,8530.71,0.981,25.954,3.6155,55.7,39.24,5.06,0,0,0,0,-2.298730461,-2.294802684
28.44,43.82,1.54,8085.04,0.967,14.763,5.0169,57.42,36.77,5.81,0,0,0,0,-2.522796255,-2.612498272
32.96,51.19,1.55,8279.9,0.97,16.942,4.4841,57.14,38.35,4.51,0,0,0,0,-2.479497447,-2.495710134
25.59,47.59,1.86,8298.01,0.966,15.076,4.8481,58.43,37.08,4.49,0,0,0,0,-2.560078984,-2.645916727
28.68,54.81,1.91,8743.43,0.974,19.474,3.9746,60.22,35.48,4.3,0,0,0,0,-2.42628441,-2.476248573
31.26,37.02,1.18,9276.47,0.975,20.222,3.5566,62.11,35.4,2.48,0,0,0,0,-2.468752776,-2.513047879
29.49,38.87,1.32,8207.67,0.97,15.858,4.5823,57.43,35.64,6.93,0,0,0,0,-2.48537549,-2.587829989
45.73,48.28,1.06,7964.72,0.978,21.544,3.6942,51.61,33.33,8.6,6.45,0,0,0,-2.340576724,-2.288496985
41.75,62.93,1.51,7958.82,0.981,24.075,3.7481,55.84,33.77,6.49,3.9,0,0,0,-2.279613744,-2.343922102
38.08,62.98,1.65,7728.82,0.98,22.69,4.019,55.7,31.65,7.59,5.06,0,0,0,-2.298171959,-2.350320411
42.09,62.84,1.49,8053.92,0.98,22.605,3.9616,54.22,34.94,7.23,3.61,0,0,0,-2.334083306,-2.368232786
42.04,62.75,1.49,8101.02,0.982,25.38,3.5409,54.79,34.25,8.22,2.74,0,0,0,-2.30082212,-2.313390808
42.2,62.78,1.49,8106.77,0.982,25.419,3.5423,54.79,34.25,8.22,2.74,0,0,0,-2.178679845,-2.269942357
42.01,62.66,1.49,8516.04,0.981,24.777,3.5901,52.44,40.24,7.32,0,0,0,0,-2.300512744,-2.328876778
41.86,62.67,1.5,8161.94,0.981,24.768,3.6556,53.95,35.53,7.89,2.63,0,0,0,-2.252331395,-2.303298923
42.01,62.67,1.49,8002.52,0.98,23.435,3.7865,55.7,34.18,7.59,2.53,0,0,0,-2.295849981,-2.351656402
41.88,62.88,1.5,8226.62,0.981,25.619,3.5979,56,36,5.33,2.67,0,0,0,-2.215046227,-2.28927736
41.14,62.91,1.53,8040.41,0.981,24.398,3.6564,54.55,35.06,5.19,5.19,0,0,0,-2.275928985,-2.329389264
28.57,54,1.89,8749.52,0.972,19.142,3.9882,55.45,40.59,3.96,0,0,0,0,-2.453762284,-2.463073425
25.27,48.48,1.92,8204.1,0.966,14.738,4.781,54.95,38.46,6.59,0,0,0,0,-2.567052541,-2.586952738
12.4,12.92,1.04,3129.4,0.743,1.445,24.8391,61.18,34.12,4.71,0,0,0,0,-4.780016367,-4.148014782
15.61,16.24,1.04,2655.02,0.758,1.565,31.0108,62.5,33.33,4.17,0,0,0,0,-5.451150266,-4.343932898
11.55,15.76,1.36,4641.87,0.803,2.028,25.7502,50.91,38.18,10.91,0,0,0,0,-4.261590866,-4.124957488
17.22,20.94,1.22,5002.02,0.844,2.872,25.252,54.24,42.37,3.39,0,0,0,0,-4.185339435,-3.918729927
16.08,17.08,1.06,4793.4,0.82,2.334,25.9348,57.63,37.29,5.08,0,0,0,0,-4.802555249,-4.175451153
30.18,46.17,1.53,7716.24,0.967,14.381,5.521,59.65,36.84,3.51,0,0,0,0,-2.654859793,-2.604022447
29.67,46.08,1.55,7640.65,0.965,13.563,5.7524,59.02,37.7,3.28,0,0,0,0,-2.729200174,-2.704366968
17.05,17.31,1.02,2775.28,0.776,1.66,32.0006,58.14,30.23,11.63,0,0,0,0,-5.170529883,-4.305101104
6.07,9.77,1.61,5490.35,0.766,1.698,26.6129,60.53,36.84,2.63,0,0,0,0,-4.571081847,-4.002297941
38.39,38.94,1.01,8691.08,0.966,15.112,4.4678,58.99,39.57,1.44,0,0,0,0,-2.582253617,-2.658917503
40.42,47.38,1.17,8702.03,0.971,18.229,4.0451,58.99,39.57,1.44,0,0,0,0,-2.471865121,-2.521586704
42.3,44.82,1.06,8692.15,0.971,17.188,4.1246,58.99,39.57,1.44,0,0,0,0,-2.443886888,-2.550965556
42.8,44.71,1.04,8271.74,0.964,14.303,5.0356,59.09,38.64,2.27,0,0,0,0,-2.620601109,-2.617271503
43.44,71.89,1.65,8269.43,0.969,15.931,4.7239,59.09,38.64,2.27,0,0,0,0,-2.520411007,-2.573996991
37.02,44.9,1.21,7569.32,0.968,14.943,5.2,49.18,37.7,13.11,0,0,0,0,-2.504054309,-2.557739171
27.07,29.83,1.1,5902.3,0.906,5.143,24.5223,52.31,41.54,6.15,0,0,0,0,-4.200748657,-3.566990924
34.25,53.95,1.58,8264.66,0.974,18.061,4.3613,53.52,38.03,5.63,2.82,0,0,0,-2.475558524,-2.499903797
36.06,53.94,1.5,8295.41,0.975,19.634,4.296,55.38,36.92,7.69,0,0,0,0,-2.495399579,-2.489309009
34.9,53.88,1.54,8221.62,0.975,19.034,4.3507,53.73,37.31,8.96,0,0,0,0,-2.495639867,-2.532064995
36.13,54.07,1.5,8294.61,0.976,20.36,4.2445,57.14,36.51,6.35,0,0,0,0,-2.403810517,-2.499272779
38.33,44.93,1.17,7876.23,0.971,16.456,4.9882,55.56,35.19,7.41,1.85,0,0,0,-2.511993073,-2.603336395
33.8,54.02,1.6,7823.12,0.974,17.166,4.383,53.73,31.34,8.96,5.97,0,0,0,-2.502503612,-2.524914262
34.39,53.99,1.57,7932.17,0.974,17.722,4.6156,55.07,34.78,7.25,2.9,0,0,0,-2.493890173,-2.49442596
37.82,45.26,1.2,8053.8,0.971,16.762,4.9603,55.36,37.5,7.14,0,0,0,0,-2.415258328,-2.58253808
35.7,53.76,1.51,8157.66,0.976,20.005,4.2725,55.74,34.43,9.84,0,0,0,0,-2.452052455,-2.463917342
35.81,53.56,1.5,7972.41,0.976,18.95,4.4558,57.14,33.33,9.52,0,0,0,0,-2.481655877,-2.474211921
33.46,53.7,1.6,8037.47,0.974,18.475,4.6242,56.06,34.85,9.09,0,0,0,0,-2.466106003,-2.469318861
40.75,47,1.15,7792.77,0.972,16.982,4.89,54.55,32.73,9.09,3.64,0,0,0,-2.429739866,-2.540532587
41.09,46.8,1.14,7712.86,0.972,17.153,5.0114,56.36,32.73,9.09,1.82,0,0,0,-2.524752493,-2.500921759
40.99,46.55,1.14,7819.94,0.971,16.668,5.0595,56.14,33.33,10.53,0,0,0,0,-2.541770239,-2.47043196
36.44,44.42,1.22,7769.01,0.969,15.312,5.2415,56.14,33.33,10.53,0,0,0,0,-2.511598485,-2.534979421
39.09,46.57,1.19,7929.54,0.97,16.205,5.2348,55,35,10,0,0,0,0,-2.565077527,-2.561369603
34.7,44.06,1.27,7911.21,0.968,14.942,5.4089,55,35,10,0,0,0,0,-2.57415268,-2.575378999
25.48,32.9,1.29,6175.57,0.906,4.708,23.8801,57.14,33.33,9.52,0,0,0,0,-4.019122283,-3.667985466
40.4,47.01,1.16,7748.86,0.97,16.204,5.0998,55.17,32.76,10.34,1.72,0,0,0,-2.44155031,-2.560802334
38.38,47.24,1.23,7977.44,0.964,14.516,5.7694,54.24,38.98,6.78,0,0,0,0,-2.511814202,-2.58619782
37.41,45.12,1.21,8058.27,0.969,16.248,5.0942,54.24,38.98,6.78,0,0,0,0,-2.571547118,-2.527448325
38.53,46.83,1.22,8003.88,0.968,14.985,5.5133,53.73,37.31,8.96,0,0,0,0,-2.545837446,-2.599452245
25.18,33.37,1.33,6147.92,0.903,4.661,24.3344,53.73,37.31,8.96,0,0,0,0,-4.155491601,-3.672419694
39.29,46.69,1.19,7935.14,0.969,15.697,5.3259,54.1,34.43,9.84,1.64,0,0,0,-2.524308476,-2.574706083
19.65,27.43,1.4,6061.61,0.878,3.553,24.3411,54.1,34.43,9.84,1.64,0,0,0,-4.328661327,-3.832905714
38.58,46.87,1.22,8139.4,0.967,14.913,5.5863,52.17,39.13,8.7,0,0,0,0,-2.648587488,-2.598779788
39.24,46.63,1.19,7600.37,0.969,14.829,5.4571,54.1,31.15,9.84,4.92,0,0,0,-2.566466726,-2.551843957
33.98,42.06,1.24,7533.66,0.967,13.791,5.4628,54.1,31.15,9.84,4.92,0,0,0,-2.597464537,-2.642238864
36.51,44.85,1.23,7502.14,0.968,14.855,5.2931,55.17,32.76,10.34,1.72,0,0,0,-2.519901996,-2.594808374
39.04,44.97,1.15,7877.37,0.972,17.09,4.7857,54.9,33.33,11.76,0,0,0,0,-2.437286077,-2.535360338
42.02,46.86,1.12,7972.37,0.973,17.866,4.777,53.7,35.19,11.11,0,0,0,0,-2.462528658,-2.506066457
37.53,44.77,1.19,7938.23,0.971,16.327,4.9837,53.7,35.19,11.11,0,0,0,0,-2.593553996,-2.613158737
40.57,44.31,1.09,8057.39,0.972,17.285,4.9464,52.63,36.84,10.53,0,0,0,0,-2.47774739,-2.511800817
20.74,23.94,1.15,5957.05,0.886,3.94,25.0384,52.63,36.84,10.53,0,0,0,0,-4.426576799,-3.761415529
40.16,46.32,1.15,7828.81,0.972,17.284,4.8906,52.73,34.55,10.91,1.82,0,0,0,-2.452661053,-2.482196776
37.97,44.87,1.18,7819.08,0.97,15.932,4.9482,52.73,34.55,10.91,1.82,0,0,0,-2.601121151,-2.574422309
40.11,46.51,1.16,7794.96,0.973,17.362,4.8257,54.72,32.08,11.32,1.89,0,0,0,-2.479116142,-2.469504055
37.13,44.92,1.21,7782.91,0.97,16.001,4.9265,54.72,32.08,11.32,1.89,0,0,0,-2.494110274,-2.51424736
36.28,44.71,1.23,7819.53,0.969,15.366,4.9526,56.6,28.3,15.09,0,0,0,0,-2.5086001,-2.580726608
40.75,46.45,1.14,7926.08,0.972,17.291,4.8366,52.73,34.55,10.91,1.82,0,0,0,-2.597938501,-2.553019406
41.3,46.88,1.14,7706.45,0.972,16.781,4.8538,53.7,31.48,11.11,3.7,0,0,0,-2.5098948,-2.532262777
36.47,44.39,1.22,7881.88,0.97,15.377,5.1404,53.57,33.93,10.71,1.79,0,0,0,-2.543457791,-2.597762864
37.9,47.23,1.25,8042.92,0.964,14.508,5.7808,54.24,38.98,6.78,0,0,0,0,-2.561791629,-2.594031908
40.23,43.74,1.09,8114.4,0.971,17.55,5.0174,54.24,38.98,6.78,0,0,0,0,-2.426288167,-2.514481891
27.35,29.87,1.09,6004.7,0.914,5.503,25.0605,54.24,38.98,6.78,0,0,0,0,-4.318154244,-3.511118043
36.95,44.8,1.21,8076.44,0.969,15.968,5.2307,54.24,38.98,6.78,0,0,0,0,-2.505032676,-2.512208263
40.33,46.8,1.16,8131.56,0.97,15.87,5.1286,50,37.1,12.9,0,0,0,0,-2.477410612,-2.598855318
33.13,40.49,1.22,8072.55,0.967,14.654,5.3305,50,37.1,12.9,0,0,0,0,-2.68195306,-2.592254996
36.34,75.59,2.08,7808.84,0.974,18.518,4.7071,54.9,33.33,11.76,0,0,0,0,-2.326636915,-2.44317213
37.76,44.7,1.18,7915.02,0.971,16.267,5.014,53.7,35.19,11.11,0,0,0,0,-2.590627542,-2.531994262
41.1,46.34,1.13,7912.99,0.972,17.247,4.8737,52.73,34.55,10.91,1.82,0,0,0,-2.447761917,-2.49347961
